canonical_case_id,object_name,package,domain,fault_family,fault_subtype,system_fault,truth_source,truth_crosscheck_disagreement,truth_crosscheck_eligible_v2,truth_crosscheck_onset_delta_s,truth_crosscheck_offset_delta_s,truth_crosscheck_overlap_s,truth_crosscheck_disagreement_v2,truth_crosscheck_schema_version,row_count,duration_s,fault_start_s,fault_end_s,missing_active_interval,active_from_first_sample,interval_violation,missing_v2_features,trajectory_fingerprint,split_group_id,split
rfly_4b0eaa0256fc2d6f2749,SIL-NoFault/SIL-NoFault/dece/TestCase_205_1519000204/Log/06_42_20.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"-0.0,-0.0,-0.0;0.1,-0.0,-1.7;0.7,-0.0,-15.2;110.0,-0.2,-15.1;221.6,0.3,-12.3",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_27caab29a86670c82cb4,SIL-NoFault/SIL-NoFault/dece/TestCase_206_1519000205/Log/06_44_07.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,699,69.8,,,False,False,,,"-0.0,-0.0,0.0;0.1,-0.0,-1.6;0.4,0.0,-15.2;109.5,0.0,-15.0;220.7,0.1,-12.9",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_1dde48b011a8909c432b,SIL-NoFault/SIL-NoFault/dece/TestCase_207_1519000206/Log/06_45_54.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,699,69.8,,,False,False,,,"-0.0,-0.0,0.0;0.1,-0.0,-1.6;0.3,-0.0,-15.2;108.8,-0.1,-15.1;218.1,0.0,-12.4",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_9c05de2a2b5f4d56f424,SIL-NoFault/SIL-NoFault/dece/TestCase_208_1519000207/Log/06_47_42.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"-0.0,-0.0,-0.0;-0.0,0.0,-1.7;0.2,0.1,-15.2;106.8,0.0,-15.1;207.5,0.1,-12.5",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_5eb3d06cbdb31dbd90bc,SIL-NoFault/SIL-NoFault/dece/TestCase_209_1519000208/Log/06_49_29.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"0.0,-0.0,0.0;0.0,0.0,-1.7;0.5,0.0,-15.2;105.1,0.3,-15.1;197.2,0.6,-12.0",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_51e9ba04f68089e65097,SIL-NoFault/SIL-NoFault/dece/TestCase_210_1519000209/Log/06_51_17.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"-0.0,0.0,0.0;0.0,0.0,-1.7;0.5,0.0,-15.2;104.0,0.0,-15.1;187.5,0.3,-12.1",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_d63ae31b604d18174034,SIL-NoFault/SIL-NoFault/dece/TestCase_211_1519000210/Log/06_53_04.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,701,70.0,,,False,False,,,"0.0,-0.0,0.0;0.0,-0.0,-1.7;0.5,0.0,-15.2;101.7,-0.2,-15.1;178.0,-0.3,-11.9",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_8cf491a109ed55b49750,SIL-NoFault/SIL-NoFault/dece/TestCase_212_1519000211/Log/06_54_52.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,698,69.7,,,False,False,,,"0.0,-0.0,0.0;0.0,-0.1,-1.8;0.4,-0.1,-15.2;99.8,-0.2,-15.0;168.5,0.0,-12.0",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_b1ded5f2630afd8f73de,SIL-NoFault/SIL-NoFault/dece/TestCase_213_1519000212/Log/06_56_39.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,699,69.8,,,False,False,,,"-0.0,0.0,0.0;0.0,0.0,-1.6;0.4,-0.0,-15.2;97.2,-0.3,-15.0;159.5,-0.6,-12.2",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_78b98e846fe159f1f8c8,SIL-NoFault/SIL-NoFault/dece/TestCase_214_1519000213/Log/06_58_27.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"0.0,-0.0,0.0;-0.0,0.0,-1.8;0.7,0.0,-15.2;95.9,0.2,-15.0;150.6,0.5,-12.1",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_03cee66a1e78673dad69,SIL-NoFault/SIL-NoFault/dece/TestCase_215_1519000214/Log/07_00_15.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"0.0,-0.0,0.0;0.0,0.0,-1.8;0.8,0.0,-15.2;92.5,-0.2,-15.0;140.2,-0.1,-11.9",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_6474274edee8535d3e72,SIL-NoFault/SIL-NoFault/dece/TestCase_216_1519000215/Log/07_02_02.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"-0.0,0.0,0.0;0.0,0.1,-1.8;1.1,0.1,-15.2;91.1,-0.1,-15.0;130.7,0.1,-12.2",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_de9a5ee00ece70d72de3,SIL-NoFault/SIL-NoFault/dece/TestCase_217_1519000216/Log/07_03_50.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,701,70.0,,,False,False,,,"0.0,0.0,-0.0;-0.0,0.0,-1.8;0.8,0.1,-15.2;88.6,-0.1,-14.9;119.9,-0.1,-12.3",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_9775a21fbf9cc9dcb22f,SIL-NoFault/SIL-NoFault/dece/TestCase_218_1519000217/Log/07_05_38.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,699,69.8,,,False,False,,,"-0.0,-0.0,-0.0;0.0,0.0,-1.8;0.7,0.1,-15.2;86.5,-0.2,-15.0;109.0,-0.3,-12.6",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_ea773cd86cefbb0c1edc,SIL-NoFault/SIL-NoFault/dece/TestCase_219_1519000218/Log/07_07_26.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,698,69.7,,,False,False,,,"0.0,-0.0,0.0;0.0,0.1,-1.8;0.3,0.2,-15.2;83.8,0.1,-14.9;97.7,0.1,-12.9",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_7e7b1470ba9227c9311f,SIL-NoFault/SIL-NoFault/dece/TestCase_220_1519000219/Log/07_09_13.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,701,70.0,,,False,False,,,"-0.0,-0.0,0.0;0.1,0.0,-1.8;1.2,-0.0,-15.2;96.8,0.0,-15.1;180.0,0.3,-12.1",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_6321fde20f7b4435624a,SIL-NoFault/SIL-NoFault/dece/TestCase_221_1519000220/Log/07_11_01.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,702,70.1,,,False,False,,,"0.0,-0.0,0.0;0.0,-0.0,-1.8;0.8,0.0,-15.2;95.6,-0.1,-15.0;175.0,0.0,-12.6",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_85afdb41ff1748887a98,SIL-NoFault/SIL-NoFault/dece/TestCase_222_1519000221/Log/07_12_49.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,699,69.8,,,False,False,,,"0.0,-0.0,0.0;0.0,0.0,-1.9;1.2,0.0,-15.2;94.0,-0.4,-15.0;169.0,-0.4,-12.4",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_1b0f995d6746b7effc14,SIL-NoFault/SIL-NoFault/dece/TestCase_223_1519000222/Log/07_14_37.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,702,70.1,,,False,False,,,"-0.0,0.0,0.0;0.0,0.1,-1.9;1.4,0.1,-15.2;93.2,0.3,-15.0;164.8,0.6,-12.0",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_9f294202b215d423de38,SIL-NoFault/SIL-NoFault/dece/TestCase_224_1519000223/Log/07_16_25.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,699,69.8,,,False,False,,,"0.0,-0.0,0.0;-0.0,0.0,-1.9;1.4,0.0,-15.2;91.2,-0.0,-15.0;158.7,-0.1,-12.4",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_109b90c8734d1a23dae8,SIL-NoFault/SIL-NoFault/dece/TestCase_225_1519000224/Log/07_18_13.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,702,70.1,,,False,False,,,"-0.0,-0.0,0.0;0.1,0.0,-1.9;1.2,0.0,-15.2;89.3,-0.0,-15.0;153.5,0.1,-12.2",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_7ae2e14bd90d3000707c,SIL-NoFault/SIL-NoFault/dece/TestCase_226_1519000225/Log/07_20_01.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,701,70.0,,,False,False,,,"-0.0,0.0,0.0;0.0,0.1,-1.9;1.2,0.1,-15.2;87.5,0.1,-15.0;147.9,0.3,-12.4",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_0b175bf33cba577e1352,SIL-NoFault/SIL-NoFault/dece/TestCase_227_1519000226/Log/07_21_49.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,699,69.8,,,False,False,,,"-0.0,-0.0,-0.0;-0.0,0.0,-1.9;1.4,0.1,-15.2;85.4,-0.1,-15.0;141.8,-0.0,-12.3",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_ff9d0c70232976fe1444,SIL-NoFault/SIL-NoFault/dece/TestCase_228_1519000227/Log/07_23_37.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"-0.0,-0.0,-0.0;0.0,0.0,-2.0;1.5,0.2,-15.2;83.3,-0.1,-15.0;136.3,-0.1,-12.4",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_b7b920e95724ee731447,SIL-NoFault/SIL-NoFault/dece/TestCase_229_1519000228/Log/07_25_25.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,702,70.1,,,False,False,,,"0.0,0.0,0.0;0.0,0.0,-1.9;1.4,-0.0,-15.2;83.1,-0.2,-15.0;132.0,-0.2,-12.5",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_28a0bbf2c56e37a3e1a9,SIL-NoFault/SIL-NoFault/dece/TestCase_230_1519000229/Log/07_27_13.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,701,70.0,,,False,False,,,"-0.0,-0.0,-0.0;0.0,0.0,-2.0;1.8,0.0,-15.2;81.4,-0.0,-15.0;126.5,0.1,-12.4",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_dc363d6bb22792fd3692,SIL-NoFault/SIL-NoFault/dece/TestCase_231_1519000230/Log/07_29_02.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"-0.0,0.0,-0.0;-0.0,0.0,-2.1;2.4,0.2,-15.2;80.3,-0.0,-15.0;120.9,0.0,-12.4",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_b9ea915e9f4759e41c7e,SIL-NoFault/SIL-NoFault/dece/TestCase_232_1519000231/Log/07_30_50.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"0.0,-0.0,0.0;-0.0,0.0,-2.1;2.5,0.2,-15.2;76.7,0.1,-15.0;113.5,0.2,-12.0",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_88b7b7f221817b65619c,SIL-NoFault/SIL-NoFault/dece/TestCase_233_1519000232/Log/07_32_38.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,699,69.8,,,False,False,,,"-0.0,0.0,-0.0;-0.1,0.0,-2.2;2.9,0.0,-15.2;76.1,-0.1,-15.0;108.5,0.1,-12.7",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_60d8c751fc7375e401a6,SIL-NoFault/SIL-NoFault/dece/TestCase_234_1519000233/Log/07_34_27.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"0.0,0.0,0.0;0.0,0.0,-2.0;1.6,0.1,-15.2;73.5,-0.0,-14.9;101.8,0.1,-12.6",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_a54f130d793258b8ef85,SIL-NoFault/SIL-NoFault/dece/TestCase_235_1519000234/Log/07_36_15.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"0.0,0.0,0.0;0.0,-0.0,-2.0;2.1,0.0,-15.2;71.8,-0.1,-14.9;95.6,0.0,-12.5",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_569e4cf04c1d874d07ff,SIL-NoFault/SIL-NoFault/dece/TestCase_236_1519000235/Log/07_38_03.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"0.0,0.0,0.0;0.0,-0.0,-2.0;2.1,-0.0,-15.2;70.4,-0.3,-14.9;89.8,-0.2,-12.8",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_1f76ca145c8175b85e06,SIL-NoFault/SIL-NoFault/dece/TestCase_237_1519000236/Log/07_39_51.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,700,69.9,,,False,False,,,"0.0,-0.0,-0.0;-0.0,-0.0,-2.1;2.3,-0.0,-15.2;78.8,0.0,-15.0;125.0,0.2,-12.3",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_66fe1cd24dd070355250,SIL-NoFault/SIL-NoFault/dece/TestCase_238_1519000237/Log/07_41_40.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,701,70.0,,,False,False,,,"-0.0,-0.0,-0.0;-0.1,0.0,-2.0;1.8,0.2,-15.2;77.2,0.1,-15.0;120.0,0.3,-12.1",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_5dc45874748a9503a9b6,SIL-NoFault/SIL-NoFault/dece/TestCase_239_1519000238/Log/07_43_28.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,699,69.8,,,False,False,,,"0.0,-0.0,-0.0;-0.0,-0.0,-2.1;2.1,-0.1,-15.2;75.5,-0.2,-15.0;115.0,-0.0,-12.2",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_687486229a4f7362f180,SIL-NoFault/SIL-NoFault/dece/TestCase_240_1519000239/Log/07_45_16.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,699,69.8,,,False,False,,,"0.0,0.0,0.0;0.0,0.0,-2.1;2.0,0.1,-15.2;74.1,0.1,-15.0;110.0,0.3,-12.2",simulation_scenario:SIL-NoFault/SIL-NoFault/dece,development
rfly_d490179b4d7fb967f859,SIL-NoFault/SIL-NoFault/hover/TestCase_10_1019000009/Log/15_55_39.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,798,79.7,,,False,False,,,"-0.0,-0.0,0.0;-0.0,0.0,-4.7;-0.1,0.1,-24.0;-0.2,-0.1,-24.0;-0.1,0.0,-21.6",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_2895725fd026042b5fc5,SIL-NoFault/SIL-NoFault/hover/TestCase_11_1019000010/Log/15_57_37.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,808,80.7,,,False,False,,,"0.0,0.0,-0.0;-0.0,-0.0,-4.9;-0.1,-0.1,-24.9;-0.2,-0.2,-25.0;-0.1,-0.0,-22.2",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_e4c3545ccbb15a84f8a5,SIL-NoFault/SIL-NoFault/hover/TestCase_12_1019000011/Log/15_59_35.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,681,68.0,,,False,False,,,"-0.0,-0.0,0.0;0.1,-0.0,-1.3;0.0,-0.1,-25.1;-0.1,-0.2,-25.0;-0.1,-0.1,-22.4",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_ce7092d511a80ac599ea,SIL-NoFault/SIL-NoFault/hover/TestCase_13_1019000012/Log/16_01_21.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,688,68.7,,,False,False,,,"-0.0,-0.0,0.0;-0.0,0.0,-2.6;0.0,0.1,-26.0;-0.1,0.1,-26.0;-0.1,0.1,-23.1",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_d3e5a3cb1c9aa20bc380,SIL-NoFault/SIL-NoFault/hover/TestCase_14_1019000013/Log/16_03_07.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,692,69.1,,,False,False,,,"-0.0,0.0,-0.0;-0.0,-0.0,-2.3;-0.1,0.1,-27.1;-0.4,0.0,-27.0;-0.4,0.2,-23.8",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_f67c15f68dac27b74505,SIL-NoFault/SIL-NoFault/hover/TestCase_15_1019000014/Log/16_04_54.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,697,69.6,,,False,False,,,"0.0,0.0,0.0;0.0,0.0,-2.4;0.0,-0.1,-28.1;-0.2,-0.0,-28.0;-0.1,0.0,-24.8",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_0461f96e997f9ed4600a,SIL-NoFault/SIL-NoFault/hover/TestCase_16_1019000015/Log/16_06_41.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,703,70.2,,,False,False,,,"-0.0,0.0,0.0;-0.0,-0.0,-2.4;-0.1,-0.0,-29.1;-0.4,-0.1,-29.1;-0.3,-0.0,-26.4",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_eb7561ca061c8f8fcecc,SIL-NoFault/SIL-NoFault/hover/TestCase_17_1019000016/Log/16_08_28.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,710,70.9,,,False,False,,,"-0.0,-0.0,0.0;0.0,0.0,-2.7;-0.0,0.1,-30.1;-0.2,-0.0,-30.0;-0.2,0.1,-27.1",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_28ad57933de698671f87,SIL-NoFault/SIL-NoFault/hover/TestCase_18_1019000017/Log/16_10_16.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,721,72.0,,,False,False,,,"-0.0,-0.0,0.0;0.0,0.0,-3.4;-0.2,0.0,-32.1;-0.3,-0.1,-32.0;-0.3,0.0,-28.9",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_36a60b91c3769f557c5d,SIL-NoFault/SIL-NoFault/hover/TestCase_19_1019000018/Log/16_12_06.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,732,73.1,,,False,False,,,"-0.0,-0.0,0.0;-0.1,-0.0,-3.9;-0.1,0.0,-34.1;-0.3,-0.1,-34.0;-0.3,-0.0,-31.4",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_358924ebb3e2e4ba99ee,SIL-NoFault/SIL-NoFault/hover/TestCase_1_1019000000/Log/15_38_52.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,688,68.7,,,False,False,,,"-0.0,0.0,0.0;0.0,-0.0,-1.8;-0.0,-0.0,-15.0;-0.2,-0.1,-15.0;-0.2,-0.0,-12.4",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_a218edcbb9cb859292ef,SIL-NoFault/SIL-NoFault/hover/TestCase_20_1019000019/Log/16_13_56.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,746,74.5,,,False,False,,,"-0.0,0.0,-0.0;0.0,0.0,-4.5;-0.1,0.1,-36.1;-0.3,-0.1,-36.0;-0.2,-0.1,-33.6",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_c28a474dc0bf11054fad,SIL-NoFault/SIL-NoFault/hover/TestCase_21_1019000020/Log/16_15_48.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,754,75.3,,,False,False,,,"-0.0,0.0,-0.0;-0.0,-0.0,-5.1;0.0,0.0,-38.2;-0.2,-0.0,-38.1;-0.1,-0.0,-35.4",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_f36364c9b47dfbcc328b,SIL-NoFault/SIL-NoFault/hover/TestCase_22_1019000021/Log/16_17_41.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,767,76.6,,,False,False,,,"0.0,-0.0,0.0;-0.0,-0.0,-5.7;-0.0,-0.0,-40.1;-0.1,-0.1,-40.0;-0.1,-0.1,-37.1",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_4c2dbbaea75979fdca09,SIL-NoFault/SIL-NoFault/hover/TestCase_23_1019000022/Log/16_19_35.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,780,77.9,,,False,False,,,"-0.0,0.0,0.0;-0.0,-0.0,-6.2;-0.1,0.0,-42.1;-0.2,-0.1,-42.0;-0.1,-0.0,-39.2",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_077914ffde89edf1a7b7,SIL-NoFault/SIL-NoFault/hover/TestCase_24_1019000023/Log/16_21_31.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,790,78.9,,,False,False,,,"-0.0,-0.0,-0.0;-0.1,-0.0,-6.9;-0.2,-0.1,-44.1;-0.5,-0.2,-44.1;-0.4,-0.1,-41.5",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_44579bb0795916dc3cae,SIL-NoFault/SIL-NoFault/hover/TestCase_25_1019000024/Log/16_23_27.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,803,80.2,,,False,False,,,"-0.0,-0.0,0.0;-0.1,0.1,-7.3;-0.0,0.2,-46.0;-0.2,0.1,-46.0;-0.1,0.2,-43.3",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_73d035160fdcc782ab16,SIL-NoFault/SIL-NoFault/hover/TestCase_26_1019000025/Log/16_25_25.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,813,81.2,,,False,False,,,"-0.0,-0.0,-0.0;-0.0,-0.0,-8.1;-0.1,0.1,-47.9;-0.2,-0.1,-48.1;-0.2,0.1,-45.3",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_d29e7b9366c94a7c15d6,SIL-NoFault/SIL-NoFault/hover/TestCase_27_1019000026/Log/16_27_24.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,827,82.6,,,False,False,,,"-0.0,-0.0,0.0;-0.1,-0.0,-8.4;-0.1,0.0,-49.7;-0.2,-0.1,-50.0;-0.2,0.0,-47.5",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_1996a41e83df6a6ba617,SIL-NoFault/SIL-NoFault/hover/TestCase_28_1019000027/Log/16_29_25.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,838,83.7,,,False,False,,,"0.0,-0.0,-0.0;-0.1,-0.0,-9.4;-0.3,0.0,-51.4;-0.4,-0.2,-52.0;-0.4,-0.1,-49.2",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_b8d4bbca502fb8f3fb8e,SIL-NoFault/SIL-NoFault/hover/TestCase_29_1019000028/Log/16_31_26.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,851,85.0,,,False,False,,,"-0.0,-0.0,0.0;-0.1,-0.0,-10.0;-0.2,-0.0,-53.0;-0.2,-0.2,-54.0;-0.2,-0.0,-51.0",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_189e86c2dac4d1be5c73,SIL-NoFault/SIL-NoFault/hover/TestCase_2_1019000001/Log/15_40_40.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,703,70.2,,,False,False,,,"-0.0,-0.0,-0.0;0.0,-0.0,-2.1;-0.0,-0.0,-16.0;-0.3,-0.2,-16.0;-0.3,-0.1,-12.9",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_5512d84267a52b08997d,SIL-NoFault/SIL-NoFault/hover/TestCase_30_1019000029/Log/16_33_29.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,860,85.9,,,False,False,,,"0.0,0.0,-0.0;-0.0,0.0,-10.7;-0.1,0.0,-53.9;-0.1,-0.1,-56.1;-0.1,-0.0,-53.8",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
rfly_5340ec4c778faa16b9ff,SIL-NoFault/SIL-NoFault/hover/TestCase_31_1019000030/Log/16_35_33.ulg,SIL-NoFault,SIL,NoFault,NoFault,False,normal_no_fault,False,False,,,0.0,False,2,767,76.6,,,False,False,,,"-0.0,0.0,-0.0;-0.0,-0.0,-7.8;-0.1,0.1,-58.2;-0.3,-0.0,-58.0;-0.3,0.1,-54.9",simulation_scenario:SIL-NoFault/SIL-NoFault/hover,development
