canonical_case_id,domain,fault_family,evaluation_role,detected,false_alarm_events,detection_delay_s,policy
rfly_107cabca6594d820c500,Real,Sensor,fault_detection,False,0,,advisory
rfly_bea2b3ad38bcc305e799,Real,Sensor,fault_detection,False,0,,advisory
rfly_9646d391bb7f405cea23,Real,Sensor,fault_detection,False,0,,advisory
rfly_480d0589afe6de48222f,Real,Sensor,fault_detection,False,0,,advisory
rfly_04b83c6478b64c86dcf0,Real,Sensor,fault_detection,False,0,,advisory
rfly_bbd4a9dd0f12317866ba,Real,Sensor,fault_detection,False,0,,advisory
rfly_be1ddc3ab4204a786fc0,Real,Sensor,fault_detection,False,0,,advisory
rfly_e30a5ccdfcb2d4e6de4d,Real,Sensor,fault_detection,False,0,,advisory
rfly_6a53811826c3f49ae121,Real,Sensor,fault_detection,False,0,,advisory
rfly_ea6b50da8ee104a065e6,Real,Sensor,fault_detection,False,0,,advisory
rfly_10d16d00712e3465f55c,Real,Sensor,fault_detection,False,0,,advisory
rfly_8386fcb923558a0da96e,Real,Sensor,fault_detection,False,0,,advisory
rfly_77a0df219e92f775cd1f,Real,Sensor,fault_detection,False,0,,advisory
rfly_233db2546b55e9b80c17,Real,Sensor,fault_detection,False,0,,advisory
rfly_41747056874388c119f0,Real,Sensor,fault_detection,False,0,,advisory
rfly_5a3e54ec91f61b9af5ac,Real,Sensor,fault_detection,False,0,,advisory
rfly_ffbd8abd2495a7837065,Real,Sensor,fault_detection,False,0,,advisory
rfly_1236cff7e1bee6f7db73,Real,Sensor,fault_detection,False,0,,advisory
rfly_9597dd65d978507bbd39,Real,Sensor,fault_detection,False,0,,advisory
rfly_689ddd20701953f903f9,Real,Sensor,fault_detection,False,0,,advisory
rfly_9f2474cd4931c777f523,Real,Sensor,fault_detection,False,0,,advisory
rfly_ffda184d93186fabb19c,Real,Sensor,fault_detection,False,0,,advisory
rfly_f842f9a12eaaf873dfad,Real,Sensor,fault_detection,False,0,,advisory
rfly_dbefbef21c815e9b5cb2,Real,Sensor,fault_detection,False,0,,advisory
rfly_d2ceafa557fef0cdf490,Real,Sensor,fault_detection,False,0,,advisory
rfly_02dfa58d953437d26aea,Real,Sensor,fault_detection,False,0,,advisory
rfly_a0fcddff0184d7c853a9,Real,Sensor,fault_detection,False,0,,advisory
rfly_18d7aec04234c19aeede,Real,Sensor,fault_detection,False,0,,advisory
rfly_b8c9310ba6d0a2ed29a9,Real,Sensor,fault_detection,False,0,,advisory
rfly_66a03217356732aabba3,Real,Sensor,fault_detection,False,0,,advisory
rfly_ecc52e70651f466a4235,Real,Sensor,fault_detection,False,0,,advisory
rfly_a431975bd3801b9953d2,Real,Sensor,fault_detection,False,0,,advisory
rfly_19ebad78ad58ba09c81b,Real,Sensor,fault_detection,False,0,,advisory
rfly_988f2c38d7de7871b19a,Real,Sensor,fault_detection,False,0,,advisory
rfly_bf17fb68e91793cbbe9d,Real,Sensor,fault_detection,False,0,,advisory
rfly_2060c84420aba214f58e,Real,Sensor,fault_detection,False,0,,advisory
rfly_6bb81779024ec8b36b1f,Real,Sensor,fault_detection,False,0,,advisory
rfly_882ca286014db0718ed5,Real,Sensor,fault_detection,False,0,,advisory
rfly_5310445fc512b7563a7d,Real,Sensor,fault_detection,False,0,,advisory
rfly_11a368fde85091a7be6c,Real,Sensor,fault_detection,False,0,,advisory
rfly_6cecaadfb22b74c6a7ec,Real,Sensor,fault_detection,False,0,,advisory
rfly_523a761c9935f6813dcf,Real,Sensor,fault_detection,False,0,,advisory
rfly_bdfd207b55f88510d3b3,Real,Sensor,fault_detection,False,0,,advisory
rfly_bb2a6a3d45c68097186e,Real,Sensor,fault_detection,False,0,,advisory
rfly_84301ee8e61c74bbe241,Real,Sensor,fault_detection,False,0,,advisory
rfly_a45e170e31cf329bb7fc,Real,Sensor,fault_detection,False,0,,advisory
rfly_b265d2afe2d82421ddb0,Real,Sensor,fault_detection,False,0,,advisory
rfly_3cd34455d8820cfe99c9,Real,Sensor,fault_detection,False,0,,advisory
rfly_35eff737343f267f159b,Real,Sensor,fault_detection,False,0,,advisory
rfly_29d03b731aa8fe8d6e80,Real,Sensor,fault_detection,False,0,,advisory
rfly_136a54df1b1ab53f0b3f,Real,Sensor,fault_detection,False,0,,advisory
rfly_cef01f1e20fa94a400ad,Real,Sensor,fault_detection,False,0,,advisory
rfly_ffcb02c22bd6d25554ff,Real,Sensor,fault_detection,False,0,,advisory
rfly_50124eeb2bc37c75bd16,Real,Sensor,fault_detection,False,0,,advisory
rfly_8e16359cf0d382358545,Real,Sensor,fault_detection,False,0,,advisory
rfly_57337eea17cb177d31a9,Real,Sensor,fault_detection,False,0,,advisory
rfly_262b9eb906bd1a00ade7,Real,Sensor,fault_detection,False,0,,advisory
rfly_3d3c81a147c8f9a5f0a1,Real,Sensor,fault_detection,False,0,,advisory
rfly_b2292c07f52a927d72c3,Real,Sensor,fault_detection,False,0,,advisory
rfly_80827b4fb10596b3027c,Real,Sensor,fault_detection,False,0,,advisory
rfly_15e895980ea673482291,Real,Sensor,fault_detection,False,0,,advisory
rfly_9ce4c98b00738a29d22a,Real,Sensor,fault_detection,False,0,,advisory
rfly_e087ca3aea88434e155e,Real,Sensor,fault_detection,False,0,,advisory
rfly_a03d987c512e7711c2bc,Real,Sensor,fault_detection,False,0,,advisory
rfly_934685658aabcbe3fea3,Real,Sensor,fault_detection,False,0,,advisory
rfly_5107b0d35b1ab8b0ea13,Real,Sensor,fault_detection,False,0,,advisory
rfly_1258a866b6fada57dd0f,Real,Sensor,fault_detection,False,0,,advisory
rfly_77740c3a0cb45eab21eb,Real,Sensor,fault_detection,False,0,,advisory
rfly_f5f39059f8b87a7ea0b2,SIL,Environment,environment_robustness,False,0,,advisory
rfly_18aede0c71c6f872d3f8,SIL,Environment,environment_robustness,False,0,,advisory
rfly_c55da1a6f7b66022e936,SIL,Environment,environment_robustness,False,0,,advisory
rfly_dc443c5715a80abdb747,SIL,Environment,environment_robustness,False,0,,advisory
rfly_4166aa7d6451dff6a845,SIL,Environment,environment_robustness,False,0,,advisory
rfly_103832437f64a78dde60,SIL,Environment,environment_robustness,False,0,,advisory
rfly_24041588c295c3b14550,SIL,Environment,environment_robustness,False,0,,advisory
rfly_7ea480232c2af6fedd33,SIL,Environment,environment_robustness,False,0,,advisory
rfly_a4eac632434668529750,SIL,Environment,environment_robustness,False,0,,advisory
rfly_c51138d8439e74fe4b25,SIL,Environment,environment_robustness,False,0,,advisory
rfly_917042d8f75e1103feeb,SIL,Environment,environment_robustness,False,0,,advisory
rfly_ab519fc9b13ab8d510c1,SIL,Environment,environment_robustness,False,0,,advisory
rfly_ce26aec1b40bdf6aa47b,SIL,Environment,environment_robustness,False,0,,advisory
rfly_14db2ed16b5c55625016,SIL,Environment,environment_robustness,False,0,,advisory
rfly_f42e0d82209d69f1a61c,SIL,Environment,environment_robustness,False,0,,advisory
rfly_1df9fcdfc7c580a172b8,SIL,Environment,environment_robustness,False,0,,advisory
rfly_64c03351bfb3fa2240b8,SIL,Environment,environment_robustness,False,0,,advisory
rfly_06c52ec35026c55b6b1d,SIL,Environment,environment_robustness,False,0,,advisory
rfly_7cd87c03bdedd1c6811e,SIL,Environment,environment_robustness,False,0,,advisory
rfly_c55676814fde7bf06473,SIL,Environment,environment_robustness,False,0,,advisory
rfly_ee6ef2b1c82bb7277633,SIL,Environment,environment_robustness,False,0,,advisory
rfly_5a87093c1f471f38956c,SIL,Environment,environment_robustness,False,0,,advisory
rfly_480d5fc0b3c8c68f0946,SIL,Environment,environment_robustness,False,0,,advisory
rfly_b9df7fe32a38bf1d6708,SIL,Environment,environment_robustness,False,0,,advisory
rfly_533caf843d02b40430da,SIL,Environment,environment_robustness,False,0,,advisory
rfly_5f929803af5647810452,SIL,Environment,environment_robustness,False,0,,advisory
rfly_8671c58f82551c3095e0,SIL,Environment,environment_robustness,False,0,,advisory
rfly_7e03bc36cc007e4620bc,SIL,Environment,environment_robustness,False,0,,advisory
rfly_62724783768eb859cb18,SIL,Environment,environment_robustness,False,0,,advisory
rfly_92e83a6bab3b45300047,SIL,Environment,environment_robustness,False,0,,advisory
rfly_b56a69aed0e6b9f1118c,SIL,Environment,environment_robustness,False,0,,advisory
rfly_4c69608af141b0f546d7,SIL,Environment,environment_robustness,False,0,,advisory
rfly_76313d28642808ffa960,SIL,Environment,environment_robustness,False,0,,advisory
rfly_be164187ade53cc55137,SIL,Environment,environment_robustness,False,0,,advisory
rfly_ffe7a68aa16c6ac9bfa9,SIL,Environment,environment_robustness,False,0,,advisory
rfly_d8ef8f70c51dab8deff4,SIL,Environment,environment_robustness,False,0,,advisory
rfly_07addb33acab68b07bd2,SIL,Environment,environment_robustness,False,0,,advisory
rfly_6459d2a5905dfa43a3a8,SIL,Environment,environment_robustness,False,0,,advisory
rfly_f608d21468a3597c04e7,SIL,Environment,environment_robustness,False,0,,advisory
rfly_e2ca8281b7becfcdcccb,SIL,Environment,environment_robustness,False,0,,advisory
rfly_ad040027dca44a05d73e,SIL,Environment,environment_robustness,False,0,,advisory
rfly_fc8c9e0b6779bae5a521,SIL,Environment,environment_robustness,False,0,,advisory
rfly_62df6271cfc2172887ef,SIL,Environment,environment_robustness,False,0,,advisory
rfly_6b62982083037bed4b50,SIL,Environment,environment_robustness,False,0,,advisory
rfly_4833af60be3917b53da2,SIL,Environment,environment_robustness,False,0,,advisory
rfly_7652b249c50bc7eb195a,SIL,Environment,environment_robustness,False,0,,advisory
rfly_97f09c4f089a6dea374a,SIL,Environment,environment_robustness,False,0,,advisory
rfly_d49623b0e4329d5786e5,SIL,Environment,environment_robustness,False,0,,advisory
rfly_5dfbb6208caa022f038b,SIL,Environment,environment_robustness,False,0,,advisory
rfly_2b7d98e1cc83dea2b021,SIL,Environment,environment_robustness,False,0,,advisory
rfly_b25f1db5b2c6c45b6bbd,SIL,Environment,environment_robustness,False,0,,advisory
rfly_1935ce57a1569b997996,SIL,Environment,environment_robustness,False,0,,advisory
rfly_44c6d27fe07d2b830d25,SIL,Environment,environment_robustness,False,0,,advisory
rfly_6f1f14927f500e2a577a,SIL,Environment,environment_robustness,False,0,,advisory
rfly_b2e96c2de16fb8ee7d22,SIL,Environment,environment_robustness,False,0,,advisory
rfly_0120e9e82a022319f894,SIL,Environment,environment_robustness,False,0,,advisory
rfly_811c1a8b7bd204727961,SIL,Environment,environment_robustness,False,0,,advisory
rfly_17c5e8d3eaecd74bc918,SIL,Environment,environment_robustness,False,0,,advisory
rfly_a16d7b4cb559e93c59d7,SIL,Environment,environment_robustness,False,0,,advisory
rfly_cd3e9f24746c5185d2ba,SIL,Environment,environment_robustness,False,0,,advisory
rfly_8ed8df1304e44f4ac2c6,SIL,Environment,environment_robustness,False,0,,advisory
rfly_cd2ab15d3f308732cf3d,SIL,Environment,environment_robustness,False,0,,advisory
rfly_8385665f6230a62c41e9,SIL,Environment,environment_robustness,False,0,,advisory
rfly_e5e0288c3d19bcb69743,SIL,Environment,environment_robustness,False,0,,advisory
rfly_5d174aeea9fa1ce3e563,SIL,Environment,environment_robustness,False,0,,advisory
rfly_560a03f43af7ebecb1f1,SIL,Environment,environment_robustness,False,0,,advisory
rfly_efa48635e84789664da8,SIL,Environment,environment_robustness,False,0,,advisory
rfly_2436dc922ad5a85bf70f,SIL,Environment,environment_robustness,False,0,,advisory
rfly_f0f6ac0481ef7d13149a,SIL,Environment,environment_robustness,False,0,,advisory
rfly_ff767a7965affbe610ab,SIL,Environment,environment_robustness,False,0,,advisory
rfly_cbf41f18c591e6adcf8e,SIL,Environment,environment_robustness,False,0,,advisory
rfly_5e2cfbdf3729b70f05a7,SIL,Environment,environment_robustness,False,0,,advisory
rfly_1b8c25bbf4c0bebcb939,SIL,Environment,environment_robustness,False,0,,advisory
rfly_7c482f97e52d14d6c583,SIL,Environment,environment_robustness,False,0,,advisory
rfly_c3ce4695558d5a483d27,SIL,Environment,environment_robustness,False,0,,advisory
rfly_bae63e05f203b304e8e4,SIL,Environment,environment_robustness,False,0,,advisory
rfly_39df8a260c508a1391ee,SIL,Motor,fault_detection,False,0,,advisory
rfly_3c0bec3561116c232f0c,SIL,Motor,fault_detection,False,0,,advisory
rfly_dc18b423c3ca9287c3f5,SIL,Motor,fault_detection,False,0,,advisory
rfly_653d8b8bf00e3dd12736,SIL,Motor,fault_detection,False,0,,advisory
rfly_c1a1413d51bbf94295d7,SIL,Motor,fault_detection,False,0,,advisory
rfly_293aceb64aa82d70e565,SIL,Motor,fault_detection,False,0,,advisory
rfly_dbed4cbe4acfb090f74e,SIL,Motor,fault_detection,False,0,,advisory
rfly_e0928de8b33f16e0ec71,SIL,Motor,fault_detection,False,0,,advisory
rfly_1ff8168d035680ef227f,SIL,Motor,fault_detection,False,0,,advisory
rfly_72646777470bf80da230,SIL,Motor,fault_detection,True,0,65.0,advisory
rfly_90fdb4b42015f4511afe,SIL,Motor,fault_detection,True,0,62.00000000000001,advisory
rfly_7a31b3dba58d873a0b15,SIL,Motor,fault_detection,True,0,42.0,advisory
rfly_fd284bd1b2850e36d15e,SIL,Motor,fault_detection,False,0,,advisory
rfly_60eee7e0007f48451ab6,SIL,Motor,fault_detection,True,0,44.0,advisory
rfly_ce0a52b3424812b98cc6,SIL,Motor,fault_detection,True,0,40.0,advisory
rfly_e7dca106bbd5c7fdd687,SIL,Motor,fault_detection,False,0,,advisory
rfly_7d5984d4424bf7476e1b,SIL,Motor,fault_detection,False,0,,advisory
rfly_66d679dd2bf3ecb35cc5,SIL,Motor,fault_detection,True,0,44.0,advisory
rfly_bfbf54c408d233e55d5a,SIL,Motor,fault_detection,True,0,70.0,advisory
rfly_0225f3d7f0981e37977e,SIL,Motor,fault_detection,True,0,73.0,advisory
rfly_7ad31ac1a71279d11d3d,SIL,Motor,fault_detection,False,0,,advisory
rfly_8ea0d939e4efd6e56eb6,SIL,Motor,fault_detection,False,0,,advisory
rfly_b3c884f56ce1de4396fe,SIL,Motor,fault_detection,False,0,,advisory
rfly_6b08fdd4d37bab1e11de,SIL,Motor,fault_detection,True,0,45.00000000000001,advisory
rfly_c3242c383165850cf9ad,SIL,Motor,fault_detection,False,0,,advisory
rfly_9d5a6ea6323e430824e6,SIL,Motor,fault_detection,False,0,,advisory
rfly_da769b152c39a252829b,SIL,Motor,fault_detection,False,0,,advisory
rfly_cd2ecf989a2eb664c966,SIL,Motor,fault_detection,False,0,,advisory
rfly_a6c98776d57f162abe69,SIL,Motor,fault_detection,False,0,,advisory
rfly_14b9cec4b8a4533b3cec,SIL,Motor,fault_detection,False,0,,advisory
rfly_e8cd8eb689dd7d0f1c83,SIL,Motor,fault_detection,False,0,,advisory
rfly_0185b66c25515c163184,SIL,Motor,fault_detection,False,0,,advisory
rfly_80e184e1a1614cae588f,SIL,Motor,fault_detection,False,0,,advisory
rfly_a6bf63fd5b71b45123af,SIL,Motor,fault_detection,False,0,,advisory
rfly_4546dc0d0bf433856fa2,SIL,Motor,fault_detection,False,0,,advisory
rfly_e84d46aa12a55a9f31f1,SIL,Motor,fault_detection,False,0,,advisory
rfly_4a689a49e950a6ab93e8,SIL,Motor,fault_detection,True,0,67.0,advisory
rfly_2db0fbc1d41d1d7ac921,SIL,Motor,fault_detection,True,0,71.0,advisory
rfly_6caf8b56dd2acc45de62,SIL,Motor,fault_detection,True,0,65.0,advisory
rfly_9371a9088dfae0dd520c,SIL,Motor,fault_detection,True,0,67.0,advisory
rfly_5fc8d37870729f0f7b01,SIL,Motor,fault_detection,True,0,65.0,advisory
rfly_bb7c97c4ef5cee7908c7,SIL,Motor,fault_detection,True,0,40.0,advisory
rfly_292aa2b2e20f3e74e3a6,SIL,Motor,fault_detection,False,0,,advisory
rfly_484917c792825214a9a2,SIL,Motor,fault_detection,True,0,45.00000000000001,advisory
rfly_c2f945c7b05c646f562c,SIL,Motor,fault_detection,True,0,41.0,advisory
rfly_30db37206381ea4db025,SIL,Motor,fault_detection,True,0,75.0,advisory
rfly_680218e35be321f40625,SIL,Motor,fault_detection,False,0,,advisory
rfly_c19f4d391e707610fd3a,SIL,Motor,fault_detection,False,0,,advisory
rfly_522dfd30c899be340f3b,SIL,Motor,fault_detection,True,0,74.0,advisory
rfly_db571333f1f8763c225d,SIL,Motor,fault_detection,True,0,81.0,advisory
rfly_e096de133c4302372eae,SIL,Motor,fault_detection,True,0,78.0,advisory
rfly_bebb5ada2dcca91add81,SIL,Motor,fault_detection,False,0,,advisory
rfly_e8a6f3b1f8c9029ce408,SIL,Motor,fault_detection,False,0,,advisory
rfly_6825222d64e4ef080289,SIL,Motor,fault_detection,True,0,44.0,advisory
rfly_69ab37db0698b8a2742c,SIL,Motor,fault_detection,True,0,90.0,advisory
rfly_beaf24f6f78352a29cc3,SIL,Motor,fault_detection,False,0,,advisory
rfly_84b84b2bf16a7c5718b0,SIL,Motor,fault_detection,False,0,,advisory
rfly_a1a0e385991f9956f880,SIL,Motor,fault_detection,False,0,,advisory
rfly_6aead4b59d824ee31ec5,SIL,Motor,fault_detection,False,0,,advisory
rfly_511ab51586ddb9bfcbfa,SIL,Motor,fault_detection,False,0,,advisory
rfly_8b8da53e6e13ccb038a4,SIL,Motor,fault_detection,False,0,,advisory
rfly_2d0a8a42963bd1379385,SIL,Motor,fault_detection,False,0,,advisory
rfly_2fcff3a2456299a593a1,SIL,Motor,fault_detection,False,0,,advisory
rfly_f0a04039b5d9351ebcd3,SIL,Motor,fault_detection,False,0,,advisory
rfly_f780f9839da5fd60d491,SIL,Motor,fault_detection,True,0,43.0,advisory
rfly_ddaaefc9ecaf44cb4342,SIL,Motor,fault_detection,True,0,40.0,advisory
rfly_f23fdb881e69d1456a49,SIL,Motor,fault_detection,False,0,,advisory
rfly_94e74df5eadb819400a8,SIL,Motor,fault_detection,False,0,,advisory
rfly_b37869274d09c8b68054,SIL,Motor,fault_detection,True,0,43.0,advisory
rfly_f115a0ccdd9fd0c2b2b4,SIL,Motor,fault_detection,True,0,76.0,advisory
rfly_364d39436f8d1d911612,SIL,Motor,fault_detection,False,0,,advisory
rfly_c0c49d0e708e65908e4f,SIL,Motor,fault_detection,False,0,,advisory
rfly_b873dd5fbeca171e048b,SIL,Motor,fault_detection,False,0,,advisory
rfly_b3b08b61815dada3946d,SIL,Motor,fault_detection,False,0,,advisory
rfly_5474ef782436813244b6,SIL,Motor,fault_detection,True,0,44.0,advisory
rfly_28dc10b294273a0e038e,SIL,Motor,fault_detection,False,0,,advisory
rfly_a751ca297908c6703292,SIL,Motor,fault_detection,False,0,,advisory
rfly_aaa3cd26631589307978,SIL,Motor,fault_detection,False,0,,advisory
rfly_e1179802126476a158a9,SIL,Motor,fault_detection,False,0,,advisory
rfly_b3154c90d004b5eea7bd,SIL,Motor,fault_detection,False,0,,advisory
rfly_30f12cb73d9f2039dd6b,SIL,Motor,fault_detection,False,0,,advisory
rfly_4cd7e50f5f1993daa5dd,SIL,Motor,fault_detection,False,0,,advisory
rfly_160c845c32a7e008f5fc,SIL,Motor,fault_detection,False,0,,advisory
rfly_656fd9252997db24d988,SIL,Motor,fault_detection,False,0,,advisory
rfly_22d9ccb9fd3ea3aee1b2,SIL,Motor,fault_detection,False,0,,advisory
rfly_fa78698b155c78f19d8f,SIL,Motor,fault_detection,False,0,,advisory
rfly_604afdd041b651284cf0,SIL,Motor,fault_detection,False,0,,advisory
rfly_b2988800cce81c08a948,SIL,Motor,fault_detection,False,0,,advisory
rfly_8727068d79a74a7dc58a,SIL,Motor,fault_detection,False,0,,advisory
rfly_7617a45d5efea4804901,SIL,Motor,fault_detection,False,0,,advisory
rfly_4ac8cd2f9ab02a5ae363,SIL,Motor,fault_detection,False,0,,advisory
rfly_86f24fed9ff194e50ee1,SIL,Motor,fault_detection,False,0,,advisory
rfly_db063fef598132a183c7,SIL,Motor,fault_detection,False,0,,advisory
rfly_7254a0aa9574d6170844,SIL,Motor,fault_detection,False,0,,advisory
rfly_9ee8133a54d132b2fd61,SIL,Motor,fault_detection,False,0,,advisory
rfly_3eb89bb6c5ca7e098b14,SIL,Motor,fault_detection,False,0,,advisory
rfly_b180e1f313c588879bc2,SIL,Motor,fault_detection,False,0,,advisory
rfly_ada5faaa00eb94300279,SIL,Motor,fault_detection,False,0,,advisory
rfly_d975a50135c22bc471e5,SIL,Motor,fault_detection,False,0,,advisory
rfly_de0b7bcfe1663217c6b8,SIL,Motor,fault_detection,False,0,,advisory
rfly_9262a21c9f01c7a1e32b,SIL,Motor,fault_detection,False,0,,advisory
rfly_413b8807d9ef01b4268a,SIL,Motor,fault_detection,False,0,,advisory
rfly_8d0753a31275b79f0f47,SIL,Motor,fault_detection,False,0,,advisory
rfly_e6d5adf23e9f5d686fb0,SIL,Motor,fault_detection,False,0,,advisory
rfly_4b9ec5488c54d39d78e2,SIL,Motor,fault_detection,False,0,,advisory
rfly_73072309da5683b7c5a5,SIL,Motor,fault_detection,False,0,,advisory
rfly_5a1779981cce42801b33,SIL,Motor,fault_detection,False,0,,advisory
rfly_edb81619416bd66cacc3,SIL,Motor,fault_detection,False,0,,advisory
rfly_dea666937fa2957757cd,SIL,Motor,fault_detection,False,0,,advisory
rfly_b9c73f9fdf6b8284dce9,SIL,Motor,fault_detection,False,0,,advisory
rfly_e5ac3f74311c0f2f1879,SIL,Motor,fault_detection,False,0,,advisory
rfly_2056cb2d2872e51865dd,SIL,Motor,fault_detection,False,0,,advisory
rfly_048bf76ac1c812204757,SIL,Motor,fault_detection,False,0,,advisory
rfly_34896d3e123cfd910804,SIL,Motor,fault_detection,False,0,,advisory
rfly_b6771995758086d5360b,SIL,Motor,fault_detection,False,0,,advisory
rfly_3708b49d88c3994e2111,SIL,Motor,fault_detection,False,0,,advisory
rfly_f19192666c4224e07aca,SIL,Motor,fault_detection,False,0,,advisory
rfly_1aca7203cc269485efe7,SIL,Motor,fault_detection,False,0,,advisory
rfly_fbb5c560aa55453e8a92,SIL,Motor,fault_detection,False,0,,advisory
rfly_df9a1c49c2d0c61f432a,SIL,Motor,fault_detection,False,0,,advisory
rfly_3a214820db5390b32525,SIL,Motor,fault_detection,False,0,,advisory
rfly_50d1c173e02fddc30d50,SIL,Motor,fault_detection,False,0,,advisory
rfly_af74a5ddede52c737010,SIL,Motor,fault_detection,False,0,,advisory
rfly_63d9b22b1970b07059b1,SIL,Motor,fault_detection,False,0,,advisory
rfly_2f6757493854bede2daf,SIL,Motor,fault_detection,False,0,,advisory
rfly_8cd42bb962414009cccd,SIL,Motor,fault_detection,False,0,,advisory
rfly_f76c6e058559d19c40f3,SIL,Motor,fault_detection,False,0,,advisory
rfly_f49b9d85604737bec4ba,SIL,Motor,fault_detection,False,0,,advisory
rfly_3ae4137ea44f8b45f7fc,SIL,Motor,fault_detection,False,0,,advisory
rfly_1416e5a80f1bfde298fc,SIL,Motor,fault_detection,False,0,,advisory
rfly_6034b383d747da2dcdfe,SIL,Motor,fault_detection,False,0,,advisory
rfly_64876f3b5f31118d1eec,SIL,Motor,fault_detection,False,0,,advisory
rfly_bc439977f4630af94417,SIL,Motor,fault_detection,False,0,,advisory
rfly_82c41b81ffe9fb8895a7,SIL,Motor,fault_detection,False,0,,advisory
rfly_06e156f762e676d9b118,SIL,Motor,fault_detection,False,0,,advisory
rfly_e27041c5e1767e171634,SIL,Motor,fault_detection,False,0,,advisory
rfly_e4cbbe8ce9a5a6d355ae,SIL,Motor,fault_detection,False,0,,advisory
rfly_32483b7c705c5b66a7a5,SIL,Motor,fault_detection,False,0,,advisory
rfly_59a27cf6fe3960798381,SIL,Motor,fault_detection,False,0,,advisory
rfly_46196d4d30fd8983a25f,SIL,Motor,fault_detection,False,0,,advisory
rfly_03ac07bf2c019991f5fa,SIL,Motor,fault_detection,False,0,,advisory
rfly_b5772ce00a17dc8c3fd0,SIL,Motor,fault_detection,False,0,,advisory
rfly_4d979db05a24acdb483a,SIL,Motor,fault_detection,False,0,,advisory
rfly_dfd48278d41de6a359eb,SIL,Motor,fault_detection,False,0,,advisory
rfly_f3b2e6c008173b3dfae5,SIL,Motor,fault_detection,False,0,,advisory
rfly_2991a53fc43ee155c790,SIL,Motor,fault_detection,False,0,,advisory
rfly_8295289be6589b5a8efc,SIL,Motor,fault_detection,False,0,,advisory
rfly_f36af8a1a6d34fb38dd1,SIL,Motor,fault_detection,False,0,,advisory
rfly_b576171c1194f57e0934,SIL,Motor,fault_detection,False,0,,advisory
rfly_a2cc2c84b426b87841a3,SIL,Motor,fault_detection,False,0,,advisory
rfly_9c30eaead55306764e61,SIL,Motor,fault_detection,False,0,,advisory
rfly_9076a152a1d3c0d05472,SIL,Motor,fault_detection,False,0,,advisory
rfly_ca7e945e79fc4bf667e8,SIL,Motor,fault_detection,False,0,,advisory
rfly_66752f2533713eb65ed4,SIL,Motor,fault_detection,False,0,,advisory
rfly_995d53b1dcf7a23df62a,SIL,Motor,fault_detection,False,0,,advisory
rfly_1e4d7778a2379fd8f7fa,SIL,Motor,fault_detection,False,0,,advisory
rfly_ec1d3670aaf02350ac5e,SIL,Motor,fault_detection,False,0,,advisory
rfly_85ff6ec97d4f0afa19df,SIL,Motor,fault_detection,False,0,,advisory
rfly_cb23d24ad03a1aa12462,SIL,Motor,fault_detection,False,0,,advisory
rfly_90a63378839cae70abd8,SIL,Motor,fault_detection,False,0,,advisory
rfly_3c717350cc749d8d97b6,SIL,Motor,fault_detection,False,0,,advisory
rfly_5e4a30a49945753b46e7,SIL,Motor,fault_detection,False,0,,advisory
rfly_1f45430a77ce3718baa2,SIL,Motor,fault_detection,True,0,79.0,advisory
rfly_2ff1e3616a7bf3acbe2e,SIL,Motor,fault_detection,False,0,,advisory
rfly_ec5c8ec6b8158ff6d128,SIL,Motor,fault_detection,True,0,77.0,advisory
rfly_42a38796a05cd61349e9,SIL,Motor,fault_detection,False,0,,advisory
rfly_8be98da66f07c5e9756e,SIL,Motor,fault_detection,False,0,,advisory
rfly_59d3adce104b126f7a1a,SIL,Motor,fault_detection,False,0,,advisory
rfly_f2d7386b04deda521df1,SIL,Motor,fault_detection,True,0,80.0,advisory
rfly_a3afcdde5192ccee8d56,SIL,Motor,fault_detection,True,0,81.0,advisory
rfly_1f77c2337a909b062fa8,SIL,Motor,fault_detection,True,0,79.0,advisory
rfly_6bd314be671b4aca36c3,SIL,Motor,fault_detection,True,0,77.0,advisory
rfly_baff19055fe2b7123bdf,SIL,Motor,fault_detection,False,0,,advisory
rfly_6a7c9a6e7524d00c11ce,SIL,Motor,fault_detection,True,0,79.0,advisory
rfly_56286a337d462a671892,SIL,Motor,fault_detection,False,0,,advisory
rfly_1bb659caee71878e6dc9,SIL,Motor,fault_detection,True,0,78.0,advisory
rfly_c03283746346aeb8511d,SIL,Motor,fault_detection,False,0,,advisory
rfly_0168ff77e0a0afbd686d,SIL,Motor,fault_detection,False,0,,advisory
rfly_2ae4d95fca8e62102e09,SIL,Motor,fault_detection,True,0,80.0,advisory
rfly_88eeee0cf990c7531422,SIL,Motor,fault_detection,True,0,131.0,advisory
rfly_6752f3fdc25d6e8597bb,SIL,Motor,fault_detection,False,0,,advisory
rfly_a3d210d09da6bd8704f4,SIL,Motor,fault_detection,True,0,75.0,advisory
rfly_58a4502e75c6f0412612,SIL,Motor,fault_detection,True,0,86.0,advisory
rfly_73614121396269f4d0a0,SIL,Motor,fault_detection,True,0,75.0,advisory
rfly_2cbfb03b0af017314162,SIL,Motor,fault_detection,True,0,75.0,advisory
rfly_b21f7bb205579331e7d7,SIL,Motor,fault_detection,False,0,,advisory
rfly_f86ed10b8f47ea99eddd,SIL,Motor,fault_detection,True,0,74.0,advisory
rfly_70590b6d80a9fa92fa3c,SIL,Motor,fault_detection,True,0,75.0,advisory
rfly_daa6d7536aa6346164c9,SIL,Motor,fault_detection,True,0,77.0,advisory
