case_id,domain,fault_family,cv_fold,split_group_id,pca_1,pca_2,tsne_1,tsne_2
SIL_Prop/acce-prop/TestCase_2_1401000001,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-8.346040338065016,-3.2187135929807282,-25.75388,-12.597367
SIL_Prop/acce-prop/TestCase_30_1401000029,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,15.265806287679247,0.022070949590319522,-4.1142564,-9.651846
SIL_Prop/acce-prop/TestCase_31_1401000030,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,9.736678113661137,1.5627454824081504,-10.84311,-5.3734145
SIL_Prop/acce-prop/TestCase_32_1401000031,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,1.0791987717976277,-8.428591692949643,-6.345489,-37.25341
SIL_Prop/acce-prop/TestCase_33_1401000032,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-0.5248584173654542,-6.888032851913854,-6.958025,-37.444977
SIL_Prop/acce-prop/TestCase_34_1401000033,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-11.600068694961127,-3.484452259293034,-25.543383,-11.88909
SIL_Prop/acce-prop/TestCase_35_1401000034,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-16.140149138399376,-2.4899101334707607,-39.56644,-3.1021569
SIL_Prop/acce-prop/TestCase_36_1401000035,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-11.530421164045865,-6.072833732839101,-25.833628,-11.9319935
SIL_Prop/acce-prop/TestCase_37_1401000036,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,9.106360681501386,3.256258652972729,-10.781583,-5.4723296
SIL_Prop/acce-prop/TestCase_38_1401000037,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,0.2000045908095629,-8.321153233649998,-6.656114,-37.28836
SIL_Prop/acce-prop/TestCase_39_1401000038,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,5.018290867092222,-0.5449872148310257,-11.318744,-5.8384566
SIL_Prop/acce-prop/TestCase_3_1401000002,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-14.176943917161768,-2.335396181171415,-40.09699,-3.1231859
SIL_Prop/acce-prop/TestCase_40_1401000039,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-15.743406892963797,-3.2390928596876796,-39.698105,-3.0843863
SIL_Prop/acce-prop/TestCase_41_1401000040,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,15.122393901205289,1.0142912353751772,-4.018514,-9.527167
SIL_Prop/acce-prop/TestCase_42_1401000041,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-6.154742365509262,-3.0689652187266576,-24.82504,-12.097209
SIL_Prop/acce-prop/TestCase_43_1401000042,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,0.4991916966104437,-7.50139662470795,-6.956737,-37.488216
SIL_Prop/acce-prop/TestCase_44_1401000043,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-11.375429481168599,-4.345507595973672,-25.51501,-11.9336195
SIL_Prop/acce-prop/TestCase_45_1401000044,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,12.076431450882826,3.1351825098765147,-10.499134,-5.1068873
SIL_Prop/acce-prop/TestCase_46_1401000045,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,15.439636952164385,0.6160712975632698,-4.1184864,-9.644878
SIL_Prop/acce-prop/TestCase_47_1401000046,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,9.89980442264207,2.4443900272269268,-10.768928,-5.418345
SIL_Prop/acce-prop/TestCase_48_1401000047,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-0.35151992116921393,-7.730460117393153,-6.512274,-37.22407
SIL_Prop/acce-prop/TestCase_4_1401000003,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-9.552073324300629,-5.552686357708397,-26.064556,-12.537303
SIL_Prop/acce-prop/TestCase_5_1401000004,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,8.943741312119268,0.6294905642797444,-11.287378,-4.8866463
SIL_Prop/acce-prop/TestCase_6_1401000005,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,0.9649314868383181,-7.597142722002732,-4.8037653,-36.739456
SIL_Prop/acce-prop/TestCase_7_1401000006,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,0.6525165336107754,-2.5066955633503643,-13.236138,-6.5013103
SIL_Prop/acce-prop/TestCase_8_1401000007,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,-13.37023495170223,-2.814729539327129,-40.561,-3.136991
SIL_Prop/acce-prop/TestCase_9_1401000008,SIL,Propeller,1,simulation_scenario:SIL_Prop/acce-prop,14.410298371202508,-0.13877005979785384,-4.199535,-9.87686
SIL_Prop/dece-prop/TestCase_10_1501000009,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-0.10696764225416366,-0.26488619114058576,-20.310675,-10.62416
SIL_Prop/dece-prop/TestCase_11_1501000010,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.1455342400562718,-5.424361631892082,-4.9176803,-35.129337
SIL_Prop/dece-prop/TestCase_12_1501000011,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-0.25355476408731814,0.09880705092856523,-20.334969,-10.583067
SIL_Prop/dece-prop/TestCase_13_1501000012,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.5974117124385852,1.042139997469178,-18.339252,-9.173346
SIL_Prop/dece-prop/TestCase_14_1501000013,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,2.416821566647692,-0.26631021184131054,-19.01297,-10.398939
SIL_Prop/dece-prop/TestCase_15_1501000014,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.28156259352312984,-0.12165339646012274,-18.15653,-9.233932
SIL_Prop/dece-prop/TestCase_16_1501000015,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.8350532308402374,-5.885489681499389,-4.3041844,-34.444153
SIL_Prop/dece-prop/TestCase_17_1501000016,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-1.4053556832880223,-5.706792361823819,-6.3190484,-35.402866
SIL_Prop/dece-prop/TestCase_18_1501000017,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-1.3318939935901595,0.6124987304307332,-20.476704,-10.343834
SIL_Prop/dece-prop/TestCase_19_1501000018,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-4.271094139967243,0.7060422772485078,-20.676947,-9.426894
SIL_Prop/dece-prop/TestCase_1_1501000000,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.7025783916511532,-5.915597090752122,-4.7275276,-34.880325
SIL_Prop/dece-prop/TestCase_20_1501000019,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-1.3683697866523477,2.0775309321649598,-20.363018,-10.342734
SIL_Prop/dece-prop/TestCase_21_1501000020,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.2438996166645424,-0.2244936082513762,-18.044685,-9.159652
SIL_Prop/dece-prop/TestCase_22_1501000021,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-0.08701317050572532,-6.868295747896149,-5.778238,-35.47219
SIL_Prop/dece-prop/TestCase_23_1501000022,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-1.3738527411338048,0.6454646086515163,-18.421164,-9.220511
SIL_Prop/dece-prop/TestCase_24_1501000023,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-3.4484267644046653,1.0540864492300592,-20.652615,-9.40442
SIL_Prop/dece-prop/TestCase_25_1501000024,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,1.81658909451882,-1.218948302035895,-18.350046,-10.138715
SIL_Prop/dece-prop/TestCase_26_1501000025,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-1.1931176549224896,-0.407605260774889,-20.43319,-10.398516
SIL_Prop/dece-prop/TestCase_27_1501000026,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-0.048370936566291434,-6.484971548145529,-5.9798527,-36.070698
SIL_Prop/dece-prop/TestCase_28_1501000027,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-2.7827199387468475,1.5632924442294858,-20.880898,-10.402359
SIL_Prop/dece-prop/TestCase_29_1501000028,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.8296448980915838,0.2722668579557803,-17.97864,-9.284064
SIL_Prop/dece-prop/TestCase_2_1501000001,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-2.0577615605144004,0.6592365660943118,-20.784708,-10.484352
SIL_Prop/dece-prop/TestCase_30_1501000029,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,2.2432699691051337,-1.0241369049420976,-18.35411,-10.07264
SIL_Prop/dece-prop/TestCase_31_1501000030,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-0.9493022967780149,-0.03354610826244908,-18.365183,-9.1011715
SIL_Prop/dece-prop/TestCase_32_1501000031,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.19185184671867184,-6.984069653021827,-5.8107567,-35.407635
SIL_Prop/dece-prop/TestCase_33_1501000032,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-0.1055082397398901,-6.750020259686181,-6.1020293,-35.92112
SIL_Prop/dece-prop/TestCase_34_1501000033,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-2.554666637119829,1.835251028951479,-21.113878,-10.359642
SIL_Prop/dece-prop/TestCase_35_1501000034,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-4.586906837292529,0.6268360550899699,-20.851282,-9.412757
SIL_Prop/dece-prop/TestCase_36_1501000035,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-2.3328216894729135,3.0401959007418657,-20.978748,-10.477205
SIL_Prop/dece-prop/TestCase_37_1501000036,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.15897151717149027,-0.6566130625384199,-18.01303,-9.313913
SIL_Prop/dece-prop/TestCase_38_1501000037,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-0.5493863337312317,-6.804907369162261,-6.0945334,-35.442715
SIL_Prop/dece-prop/TestCase_39_1501000038,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.06479079686513822,-1.6398111975958622,-17.945915,-9.697605
SIL_Prop/dece-prop/TestCase_3_1501000002,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-2.6680058256274624,0.9149736488961251,-19.177784,-8.908727
SIL_Prop/dece-prop/TestCase_40_1501000039,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-3.5802372950038883,0.5464123137219863,-20.798464,-9.390802
SIL_Prop/dece-prop/TestCase_41_1501000040,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,1.3440818572291993,-0.783939754130345,-18.490791,-10.226056
SIL_Prop/dece-prop/TestCase_42_1501000041,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-2.0958658396750565,-0.9070064406384475,-21.064604,-10.337864
SIL_Prop/dece-prop/TestCase_43_1501000042,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-0.5495369579326699,-6.412080241305208,-6.346004,-35.83812
SIL_Prop/dece-prop/TestCase_44_1501000043,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-1.3917361099214998,0.28843320637378067,-20.818655,-10.495851
SIL_Prop/dece-prop/TestCase_45_1501000044,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,3.6189421496557266,1.4540026379111914,-11.53149,-5.7315726
SIL_Prop/dece-prop/TestCase_46_1501000045,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.8008656389529527,-0.7652877908507119,-18.306902,-10.172681
SIL_Prop/dece-prop/TestCase_47_1501000046,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-1.0370628070550438,0.3481340070137948,-18.011635,-9.19105
SIL_Prop/dece-prop/TestCase_48_1501000047,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-0.05531678975331111,-6.98193737707093,-5.970611,-35.526527
SIL_Prop/dece-prop/TestCase_4_1501000003,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-1.6587272713570558,1.6659138999539937,-20.337044,-10.46511
SIL_Prop/dece-prop/TestCase_5_1501000004,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,1.0233458206469646,-0.15461620750412042,-18.083443,-9.327279
SIL_Prop/dece-prop/TestCase_6_1501000005,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.3630722220901077,-5.667146202511888,-4.3595195,-34.480103
SIL_Prop/dece-prop/TestCase_7_1501000006,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,0.06268142944828492,-0.3061398643949538,-18.287525,-9.250476
SIL_Prop/dece-prop/TestCase_8_1501000007,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,-2.375453020430677,0.12398900987643913,-20.290699,-9.438738
SIL_Prop/dece-prop/TestCase_9_1501000008,SIL,Propeller,4,simulation_scenario:SIL_Prop/dece-prop,2.589263488227401,-0.7920948478612022,-18.305666,-9.928822
SIL_Prop/hover-prop/TestCase_10_1001000009,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.820646921966766,-3.326219547344955,5.427128,-54.841766
SIL_Prop/hover-prop/TestCase_11_1001000010,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.8902965722841825,-8.133199174698177,15.307734,-50.2137
SIL_Prop/hover-prop/TestCase_12_1001000011,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.4747905578812186,-1.9409698737899168,5.1056523,-63.962273
SIL_Prop/hover-prop/TestCase_13_1001000012,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.8966473551350409,-5.5345433572656315,12.589906,-52.83452
SIL_Prop/hover-prop/TestCase_14_1001000013,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.5809797092721303,-1.906458367763019,5.6460466,-62.37184
SIL_Prop/hover-prop/TestCase_15_1001000014,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.2285678085360463,-2.8036835790349737,7.2573795,-61.17275
SIL_Prop/hover-prop/TestCase_16_1001000015,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,-0.5252397378978872,-1.4414774316870282,6.1121054,-61.44034
SIL_Prop/hover-prop/TestCase_17_1001000016,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,-0.35870934730307935,-1.5015673887132825,6.183957,-62.213894
SIL_Prop/hover-prop/TestCase_18_1001000017,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.019535024623904107,-1.4441768355835949,6.14761,-62.56199
SIL_Prop/hover-prop/TestCase_19_1001000018,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.2565080431763525,-3.231380617474742,5.78943,-55.36634
SIL_Prop/hover-prop/TestCase_1_1001000000,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.52365848380948,-7.758125354388927,14.975579,-50.325714
SIL_Prop/hover-prop/TestCase_20_1001000019,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.4330913449844944,-3.1490260600198696,5.821094,-54.594425
SIL_Prop/hover-prop/TestCase_21_1001000020,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.6679032925261916,-8.109864424880467,15.582403,-49.83072
SIL_Prop/hover-prop/TestCase_22_1001000021,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.9587076855151602,-2.630796834927125,6.078467,-54.60475
SIL_Prop/hover-prop/TestCase_23_1001000022,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.09792735896344151,-1.5150392484598294,6.2988114,-61.51212
SIL_Prop/hover-prop/TestCase_24_1001000023,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.0627028462464962,-2.407468054558298,6.6606383,-60.74234
SIL_Prop/hover-prop/TestCase_25_1001000024,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.1174481132548857,-5.844165035491914,12.664017,-52.844116
SIL_Prop/hover-prop/TestCase_26_1001000025,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,-0.2955989789653457,-1.4461597060544218,6.1796045,-62.34031
SIL_Prop/hover-prop/TestCase_27_1001000026,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.25982515787677407,-1.817734304920731,6.245644,-62.50855
SIL_Prop/hover-prop/TestCase_28_1001000027,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,4.327531896261429,-3.2530980212953944,4.0893054,-49.41992
SIL_Prop/hover-prop/TestCase_29_1001000028,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.059477287551782,-6.189727130047733,12.737815,-51.824814
SIL_Prop/hover-prop/TestCase_2_1001000001,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.196097158376635,-1.7030067914237463,3.8832846,-65.881584
SIL_Prop/hover-prop/TestCase_30_1001000029,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.278786485851491,-2.0812113905715854,4.6567163,-65.228806
SIL_Prop/hover-prop/TestCase_31_1001000030,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.8314263341459776,-7.839613603388516,15.265771,-50.123714
SIL_Prop/hover-prop/TestCase_32_1001000031,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.213054573107133,-2.55379467653651,4.043561,-66.01061
SIL_Prop/hover-prop/TestCase_33_1001000032,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.8165175603341999,-1.5438538200757606,4.5064135,-65.21774
SIL_Prop/hover-prop/TestCase_34_1001000033,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.3971223178030152,-1.798815892629599,6.217874,-61.285442
SIL_Prop/hover-prop/TestCase_35_1001000034,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.811351190733178,-4.545478646980154,7.0151305,-65.20889
SIL_Prop/hover-prop/TestCase_36_1001000035,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.2332225924884512,-2.088495495514456,4.4794035,-65.52544
SIL_Prop/hover-prop/TestCase_37_1001000036,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,4.294976901699276,-4.225853222217977,5.965501,-49.78128
SIL_Prop/hover-prop/TestCase_38_1001000037,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.008391600267686,-2.1638158925148394,3.8744335,-49.675674
SIL_Prop/hover-prop/TestCase_39_1001000038,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.9217860822618884,-2.9433937459531085,4.74942,-50.020615
SIL_Prop/hover-prop/TestCase_3_1001000002,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.011089049169539,-1.8558361890392563,4.2074814,-65.69411
SIL_Prop/hover-prop/TestCase_40_1001000039,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.129271656849022,-2.9001951438377853,5.8785567,-55.09589
SIL_Prop/hover-prop/TestCase_41_1001000040,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.439736271391611,-8.000192244654164,15.426677,-49.970062
SIL_Prop/hover-prop/TestCase_42_1001000041,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.55617724286819,-1.863131939451776,4.371889,-65.502235
SIL_Prop/hover-prop/TestCase_43_1001000042,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.777838236470115,-2.869315055121495,6.718246,-55.024807
SIL_Prop/hover-prop/TestCase_44_1001000043,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,-0.6989517105456842,-1.5029410525433269,6.119353,-62.40372
SIL_Prop/hover-prop/TestCase_45_1001000044,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.9360212979138609,-3.739627463362508,8.461807,-60.705856
SIL_Prop/hover-prop/TestCase_46_1001000045,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.7609302479313835,-3.7006754774614325,7.233748,-54.86614
SIL_Prop/hover-prop/TestCase_47_1001000046,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,4.264100648891468,-3.376199159181116,5.209948,-49.280964
SIL_Prop/hover-prop/TestCase_48_1001000047,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,4.2727917838284775,-3.0415152324996044,3.929945,-48.877422
SIL_Prop/hover-prop/TestCase_49_1001000048,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.1813834828787595,-3.233395171355146,6.994723,-55.09034
SIL_Prop/hover-prop/TestCase_4_1001000003,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.7395099871847635,-2.1741530584117204,6.071725,-60.62686
SIL_Prop/hover-prop/TestCase_50_1001000049,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.883041240806535,-3.064179599059596,5.9215403,-54.741913
SIL_Prop/hover-prop/TestCase_51_1001000050,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.552507894364398,-8.57034119192524,15.596024,-49.928326
SIL_Prop/hover-prop/TestCase_52_1001000051,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.5117057423699367,-2.757397581736035,6.2843065,-54.65641
SIL_Prop/hover-prop/TestCase_53_1001000052,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.7226145778951862,-6.2637688872632795,12.712273,-52.79176
SIL_Prop/hover-prop/TestCase_54_1001000053,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.18945813340255224,-1.534524439551145,6.494888,-62.04029
SIL_Prop/hover-prop/TestCase_55_1001000054,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.9700874500952272,-2.6775107233071394,4.2666507,-49.411575
SIL_Prop/hover-prop/TestCase_56_1001000055,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.7910066876133524,-2.4057443351720673,3.9286003,-49.137524
SIL_Prop/hover-prop/TestCase_57_1001000056,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.916749565371262,-5.830855742848804,12.773782,-51.641422
SIL_Prop/hover-prop/TestCase_58_1001000057,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,4.399163268870218,-3.136125404869757,4.2837834,-49.189854
SIL_Prop/hover-prop/TestCase_59_1001000058,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.423086764884074,-2.0298105980636683,4.6137404,-65.66242
SIL_Prop/hover-prop/TestCase_5_1001000004,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.1885525541267725,-3.246454302444578,7.7263823,-60.996243
SIL_Prop/hover-prop/TestCase_60_1001000059,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.3512563150705321,-1.3172571899171537,4.4671564,-65.815895
SIL_Prop/hover-prop/TestCase_61_1001000060,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.013375092818225,-8.229629950836163,15.52698,-49.859097
SIL_Prop/hover-prop/TestCase_62_1001000061,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.0928110016611257,-2.3462885116921806,5.20673,-65.50751
SIL_Prop/hover-prop/TestCase_63_1001000062,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.3013114126951537,-1.6920407619393334,4.4446354,-66.12531
SIL_Prop/hover-prop/TestCase_64_1001000063,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,4.421407332583184,-3.0340614986065635,4.7057285,-49.795704
SIL_Prop/hover-prop/TestCase_65_1001000064,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,4.577927685782165,-3.044765222610656,4.65703,-49.282356
SIL_Prop/hover-prop/TestCase_66_1001000065,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.7542321265582217,-2.299015082144317,4.7892723,-49.813004
SIL_Prop/hover-prop/TestCase_67_1001000066,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.884166907252901,-4.7639304351133775,7.469373,-52.18041
SIL_Prop/hover-prop/TestCase_68_1001000067,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,4.876796448166248,-3.187665219309693,4.567469,-49.10436
SIL_Prop/hover-prop/TestCase_69_1001000068,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,3.2222963016857364,-5.871672387496566,12.731684,-51.372936
SIL_Prop/hover-prop/TestCase_6_1001000005,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.144310915095828,-2.8593879953566494,5.481518,-65.47533
SIL_Prop/hover-prop/TestCase_70_1001000069,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.8356247656661875,-2.1470001855150107,5.95651,-54.21782
SIL_Prop/hover-prop/TestCase_71_1001000070,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.535733068122593,-7.47910318369381,15.684622,-49.72344
SIL_Prop/hover-prop/TestCase_72_1001000071,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.2119030843167145,-1.7937689441407922,4.9339023,-66.144066
SIL_Prop/hover-prop/TestCase_73_1001000072,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,5.3314425564755705,-4.008724954173994,5.7046347,-48.882004
SIL_Prop/hover-prop/TestCase_74_1001000073,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,4.287949383770378,-2.4760495579391986,4.7609043,-49.486176
SIL_Prop/hover-prop/TestCase_75_1001000074,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,4.343842693127988,-2.860853750612637,5.288497,-50.147854
SIL_Prop/hover-prop/TestCase_76_1001000075,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.701852671228231,-2.958012142496836,7.0536146,-54.667126
SIL_Prop/hover-prop/TestCase_77_1001000076,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,5.375080210496461,-4.676727351868614,6.604399,-49.539753
SIL_Prop/hover-prop/TestCase_78_1001000077,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,5.110927419608338,-3.12548446620319,5.2558694,-48.747536
SIL_Prop/hover-prop/TestCase_79_1001000078,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.039225934942641,-3.0095735009604287,7.0702057,-54.817852
SIL_Prop/hover-prop/TestCase_7_1001000006,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.39219710204963376,-1.666220227819748,5.462838,-62.54252
SIL_Prop/hover-prop/TestCase_80_1001000079,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.6629202108802275,-2.6287127518563733,6.8689446,-54.656937
SIL_Prop/hover-prop/TestCase_81_1001000080,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,2.7217292825494095,-8.048268166475493,15.929635,-49.42254
SIL_Prop/hover-prop/TestCase_8_1001000007,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,0.3850263899311468,-1.8640650269092616,6.26356,-61.439106
SIL_Prop/hover-prop/TestCase_9_1001000008,SIL,Propeller,1,simulation_scenario:SIL_Prop/hover-prop,1.1385543383540293,-2.428512970067348,7.4338884,-61.002808
