policy,canonical_case_id,domain,fault_family,evaluation_role,detected,alarm_events,false_alarm_events,normal_calibration_holdout,exposure_hours,normal_exposure_hours
advisory,rfly_4c557046d9b00eee5571,HIL,NoFault,normal_reference,,0,0,False,0.0225,0.0225
advisory,rfly_68db120888c97d73cf8f,HIL,NoFault,normal_reference,,0,0,False,0.0225,0.0225
advisory,rfly_d494fc5ed7d02909deca,HIL,NoFault,normal_reference,,0,0,False,0.0225,0.0225
advisory,rfly_f622fe654a7df41bc55d,HIL,NoFault,normal_reference,,0,0,False,0.0225,0.0225
advisory,rfly_71b5dc8b73ac4ac8f835,HIL,NoFault,normal_reference,,0,0,False,0.0225,0.0225
advisory,rfly_ed72e924a05e62591148,HIL,NoFault,normal_reference,,0,0,False,0.0225,0.0225
advisory,rfly_20fc9e33411bf6b65f65,HIL,NoFault,normal_reference,,0,0,False,0.022222222222222223,0.022222222222222223
advisory,rfly_0d6ef2e1b660c9bb032b,HIL,NoFault,normal_reference,,0,0,False,0.022222222222222223,0.022222222222222223
advisory,rfly_7259ba70d9de25cdad85,HIL,NoFault,normal_reference,,0,0,False,0.022222222222222223,0.022222222222222223
advisory,rfly_6c9ae14dbc5fb3b2bc0e,HIL,NoFault,normal_reference,,0,0,False,0.022222222222222223,0.022222222222222223
advisory,rfly_60828a0b8c2700356d9a,HIL,NoFault,normal_reference,,0,0,False,0.021944444444444444,0.021944444444444444
advisory,rfly_b7e7958c8388a38be2dc,HIL,NoFault,normal_reference,,0,0,False,0.021944444444444444,0.021944444444444444
advisory,rfly_c158031359d1e3207f14,HIL,NoFault,normal_reference,,0,0,False,0.022222222222222223,0.022222222222222223
advisory,rfly_afd55e3ddd63890fa1b2,HIL,NoFault,normal_reference,,0,0,False,0.021666666666666667,0.021666666666666667
advisory,rfly_ef4627f44024e3e217b2,HIL,NoFault,normal_reference,,0,0,False,0.021944444444444444,0.021944444444444444
advisory,rfly_0d9af88a48bf8bc85f84,HIL,NoFault,normal_reference,,0,0,False,0.021944444444444444,0.021944444444444444
advisory,rfly_213f28a9fd055ec63e1e,HIL,NoFault,normal_reference,,0,0,False,0.021666666666666667,0.021666666666666667
advisory,rfly_c3192f673547132da015,HIL,NoFault,normal_reference,,0,0,False,0.021944444444444444,0.021944444444444444
advisory,rfly_11af95bd610b3cf17fea,HIL,NoFault,normal_reference,,0,0,False,0.021666666666666667,0.021666666666666667
advisory,rfly_cbf0f64d91390d8f600b,HIL,NoFault,normal_reference,,0,0,False,0.021388888888888888,0.021388888888888888
advisory,rfly_e25f7b9ab28d83f095df,HIL,NoFault,normal_reference,,0,0,False,0.021666666666666667,0.021666666666666667
advisory,rfly_d0f1af3d81d78403dae7,HIL,NoFault,normal_reference,,0,0,False,0.021666666666666667,0.021666666666666667
advisory,rfly_959f293ee2429628d62b,HIL,NoFault,normal_reference,,0,0,False,0.021666666666666667,0.021666666666666667
advisory,rfly_d062aefe3ee0ed361560,HIL,NoFault,normal_reference,,0,0,False,0.021666666666666667,0.021666666666666667
advisory,rfly_ade27fcd836df54e1323,HIL,NoFault,normal_reference,,0,0,False,0.021666666666666667,0.021666666666666667
advisory,rfly_07f932d34b64147d7deb,HIL,NoFault,normal_reference,,0,0,False,0.021666666666666667,0.021666666666666667
advisory,rfly_a1be513dadd81250716b,HIL,NoFault,normal_reference,,0,0,False,0.021111111111111112,0.021111111111111112
advisory,rfly_120cd987c761ee3488a2,HIL,NoFault,normal_reference,,0,0,False,0.021388888888888888,0.021388888888888888
advisory,rfly_7ccd504658c8593c1d63,HIL,NoFault,normal_reference,,0,0,False,0.021388888888888888,0.021388888888888888
advisory,rfly_e012805c59046f6263a7,HIL,NoFault,normal_reference,,0,0,False,0.021388888888888888,0.021388888888888888
advisory,rfly_9ee6e17b2e4b0021c659,HIL,NoFault,normal_reference,,0,0,False,0.021388888888888888,0.021388888888888888
advisory,rfly_a0b0381d9c74277aafba,HIL,NoFault,normal_reference,,0,0,False,0.021388888888888888,0.021388888888888888
advisory,rfly_7051896c606ac55f453f,HIL,NoFault,normal_reference,,0,0,False,0.021388888888888888,0.021388888888888888
advisory,rfly_2f5e4d77e6713de7be02,HIL,NoFault,normal_reference,,0,0,False,0.021388888888888888,0.021388888888888888
advisory,rfly_7defd02d733397aa4d10,HIL,NoFault,normal_reference,,2,2,False,0.021111111111111112,0.021111111111111112
advisory,rfly_3b95e100f7c91b53dd86,HIL,NoFault,normal_reference,,0,0,False,0.021388888888888888,0.021388888888888888
advisory,rfly_5e0b6b87dff807bf9181,HIL,NoFault,normal_reference,,1,1,False,0.021388888888888888,0.021388888888888888
advisory,rfly_0835a19fba6323a4e1fa,HIL,NoFault,normal_reference,,0,0,False,0.021111111111111112,0.021111111111111112
advisory,rfly_b3735d683b8ebda215fc,HIL,NoFault,normal_reference,,0,0,False,0.021666666666666667,0.021666666666666667
advisory,rfly_039e7ec751d1cc2931d0,HIL,Propeller,fault_detection,True,1,0,False,0.0325,0.0
advisory,rfly_04209f22784cc292331a,HIL,Propeller,fault_detection,True,1,0,False,0.0325,0.0
advisory,rfly_02fd3b2252199b3eca41,HIL,Sensor,fault_detection,True,1,0,False,0.021388888888888888,0.0038888888888888888
advisory,rfly_003d5d07f6a9d114aad9,HIL,Sensor,fault_detection,True,1,0,False,0.021666666666666667,0.0038888888888888888
advisory,rfly_0039c253b7ef732de5d9,HIL,Sensor,fault_detection,True,1,0,False,0.021388888888888888,0.0038888888888888888
advisory,rfly_00359f8de7f5bf02011d,HIL,Sensor,fault_detection,True,1,0,False,0.03166666666666667,0.012222222222222223
advisory,rfly_0011b0d0c3adacfa8c9f,HIL,Sensor,fault_detection,False,0,0,False,0.030555555555555555,0.012222222222222223
advisory,rfly_00c871676e5b059553b8,HIL,Sensor,fault_detection,False,0,0,False,0.03111111111111111,0.0125
advisory,rfly_046403fe6efab54d01ae,HIL,Sensor,fault_detection,True,2,0,False,0.021944444444444444,0.004166666666666667
advisory,rfly_03f34ab6f750d92144db,HIL,Sensor,fault_detection,True,1,0,False,0.012777777777777779,0.004722222222222222
advisory,rfly_00590dc2e8994d01fe88,HIL,Sensor,fault_detection,True,1,0,False,0.021388888888888888,0.004166666666666667
advisory,rfly_00c35fb9c006438386ab,HIL,Sensor,fault_detection,True,1,0,False,0.021388888888888888,0.004166666666666667
advisory,rfly_0098bf65dc9931bf1060,HIL,Sensor,fault_detection,True,1,0,False,0.03305555555555555,0.0125
advisory,rfly_047be55352bc3e677545,HIL,Sensor,fault_detection,True,1,0,False,0.03277777777777778,0.0125
advisory,rfly_02a4a835fece498900fe,Real,Motor,fault_detection,False,0,0,False,0.0125,0.008611111111111111
advisory,rfly_02274966d49a5cabb82c,Real,Motor,fault_detection,True,2,0,False,0.06694444444444445,0.03777777777777778
advisory,rfly_02b2866c2e5d97010dca,Real,Motor,fault_detection,True,1,0,False,0.04111111111111111,0.023333333333333334
advisory,rfly_0475055b92214a09b67c,Real,Motor,fault_detection,False,2,2,False,0.04111111111111111,0.04111111111111111
advisory,rfly_c3b28fe487271dbe96f1,Real,NoFault,normal_reference,,0,0,False,0.014166666666666666,0.014166666666666666
advisory,rfly_b6931530b949b73c1321,Real,NoFault,normal_reference,,0,0,False,0.015,0.015
advisory,rfly_3c53940c835cf84cec92,Real,NoFault,normal_reference,,0,0,False,0.017222222222222222,0.017222222222222222
advisory,rfly_5b5733989af33dd5cbcc,Real,NoFault,normal_reference,,0,0,False,0.017222222222222222,0.017222222222222222
advisory,rfly_7ecbc87e850d2b2d2cb7,Real,NoFault,normal_reference,,0,0,False,0.018055555555555554,0.018055555555555554
advisory,rfly_11737f8d3d24254a2743,Real,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_52261b006ff392b18f5e,Real,NoFault,normal_reference,,0,0,False,0.01611111111111111,0.01611111111111111
advisory,rfly_a2d2ab0eb7d3bbf6b591,Real,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_af4d538fc107998cc3d8,Real,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_402c8be3d17c32a4c13d,Real,NoFault,normal_reference,,0,0,False,0.034444444444444444,0.034444444444444444
advisory,rfly_e518182f552bea68e938,Real,NoFault,normal_reference,,0,0,False,0.03305555555555555,0.03305555555555555
advisory,rfly_67f214b0dbad2ba9fc54,Real,NoFault,normal_reference,,0,0,False,0.034722222222222224,0.034722222222222224
advisory,rfly_47c86fe1eaa067e83bd2,Real,NoFault,normal_reference,,0,0,False,0.03361111111111111,0.03361111111111111
advisory,rfly_03a4e125ab818f534816,Real,NoFault,normal_reference,,0,0,False,0.03194444444444444,0.03194444444444444
advisory,rfly_c09beadadeee3b3687e3,Real,NoFault,normal_reference,,0,0,False,0.035,0.035
advisory,rfly_481955ad5a4b1f92981a,Real,NoFault,normal_reference,,0,0,False,0.0325,0.0325
advisory,rfly_e47c4f608abe54afcd20,Real,NoFault,normal_reference,,0,0,False,0.03333333333333333,0.03333333333333333
advisory,rfly_bb79f3305052645afc71,Real,NoFault,normal_reference,,0,0,False,0.03333333333333333,0.03333333333333333
advisory,rfly_78554608e7fbd0a4a57b,Real,NoFault,normal_reference,,0,0,True,0.014722222222222222,0.014722222222222222
advisory,rfly_382cdeb38feea29da1e8,Real,NoFault,normal_reference,,0,0,True,0.014166666666666666,0.014166666666666666
advisory,rfly_05e2f3d4333fa2f26b43,Real,NoFault,normal_reference,,0,0,True,0.013055555555555556,0.013055555555555556
advisory,rfly_083ea16457112931b138,Real,NoFault,normal_reference,,0,0,True,0.014166666666666666,0.014166666666666666
advisory,rfly_af695c59f50ec368afbe,Real,NoFault,normal_reference,,0,0,True,0.015,0.015
advisory,rfly_1cd6866b44ebde4ba7c5,Real,NoFault,normal_reference,,1,1,True,0.014444444444444444,0.014444444444444444
advisory,rfly_05acb6fc5d91db11bff7,Real,NoFault,normal_reference,,0,0,True,0.015,0.015
advisory,rfly_5758c065acad6390fa79,Real,NoFault,normal_reference,,0,0,True,0.012777777777777779,0.012777777777777779
advisory,rfly_badab7e41c8ecab226c9,Real,NoFault,normal_reference,,0,0,True,0.013055555555555556,0.013055555555555556
advisory,rfly_913b07c3948ed13ea57a,Real,NoFault,normal_reference,,0,0,True,0.014166666666666666,0.014166666666666666
advisory,rfly_2e8b1534f5b0ab7d159b,Real,NoFault,normal_reference,,0,0,True,0.013888888888888888,0.013888888888888888
advisory,rfly_e7332b93d8e40c821f79,Real,NoFault,normal_reference,,0,0,False,0.013055555555555556,0.013055555555555556
advisory,rfly_4b65b0c784e3d07ec72a,Real,NoFault,normal_reference,,0,0,False,0.013333333333333334,0.013333333333333334
advisory,rfly_bd223bfee8d26d1e8444,Real,NoFault,normal_reference,,0,0,False,0.014166666666666666,0.014166666666666666
advisory,rfly_db3413ba0ff7ac9e43f2,Real,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_b4700df699a4573c9ce9,Real,NoFault,normal_reference,,0,0,False,0.015555555555555555,0.015555555555555555
advisory,rfly_807256205c389d645a10,Real,NoFault,normal_reference,,0,0,False,0.0125,0.0125
advisory,rfly_4c59ac75e80bfd8b3988,Real,NoFault,normal_reference,,0,0,False,0.017222222222222222,0.017222222222222222
advisory,rfly_8ca2450533817edca296,Real,NoFault,normal_reference,,0,0,False,0.0225,0.0225
advisory,rfly_f5dd5600e1d142473094,Real,NoFault,normal_reference,,0,0,False,0.021388888888888888,0.021388888888888888
advisory,rfly_12c9a680938146ece95e,Real,NoFault,normal_reference,,0,0,False,0.020277777777777777,0.020277777777777777
advisory,rfly_049fbc122c031d9f1392,Real,Sensor,fault_detection,False,0,0,False,0.013888888888888888,0.010555555555555556
advisory,rfly_04a3d164da043b1c2ff9,Real,Sensor,fault_detection,True,1,0,False,0.03666666666666667,0.02388888888888889
advisory,rfly_04680a9e1cc9d31ee177,Real,Sensor,fault_detection,False,0,0,False,0.0375,0.0225
advisory,rfly_02dfa58d953437d26aea,Real,Sensor,fault_detection,False,0,0,False,0.015,0.003611111111111111
advisory,rfly_0120e9e82a022319f894,SIL,Environment,environment_robustness,,0,0,False,0.025277777777777777,0.025277777777777777
advisory,rfly_01e0819ff757c9856930,SIL,Environment,environment_robustness,,0,0,False,0.028888888888888888,0.028888888888888888
advisory,rfly_024891b8ddba1afee5f8,SIL,Environment,environment_robustness,,2,2,False,0.03194444444444444,0.03194444444444444
advisory,rfly_03764ceeff73f633c047,SIL,Environment,environment_robustness,,0,0,False,0.026111111111111113,0.026111111111111113
advisory,rfly_00941d5cb4aeb5b1e306,SIL,Environment,environment_robustness,,0,0,False,0.024722222222222222,0.024722222222222222
advisory,rfly_0337200e6181c824eb9a,SIL,Environment,environment_robustness,,0,0,False,0.026944444444444444,0.026944444444444444
advisory,rfly_034da554a9351e317f9d,SIL,Environment,environment_robustness,,1,1,False,0.02361111111111111,0.02361111111111111
advisory,rfly_026ad8a739c0229e7354,SIL,Environment,environment_robustness,,1,1,False,0.04083333333333333,0.04083333333333333
advisory,rfly_00b93f5592835bc98c7f,SIL,Environment,environment_robustness,,2,2,False,0.034722222222222224,0.034722222222222224
advisory,rfly_01e8e344376cb1cbb3ce,SIL,Environment,environment_robustness,,1,1,False,0.034722222222222224,0.034722222222222224
advisory,rfly_01572f39a72f0aee9b9b,SIL,Motor,fault_detection,True,1,0,False,0.03944444444444444,0.0011111111111111111
advisory,rfly_047fd06698964f1282df,SIL,Motor,fault_detection,True,1,0,False,0.034444444444444444,0.0011111111111111111
advisory,rfly_0342834fb8c40dfa3178,SIL,Motor,fault_detection,True,1,0,False,0.034722222222222224,0.0011111111111111111
advisory,rfly_0146c3334199531b1461,SIL,Motor,fault_detection,True,1,0,False,0.034722222222222224,0.0011111111111111111
advisory,rfly_00c5b8661f67b9c905bb,SIL,Motor,fault_detection,True,1,0,False,0.0175,0.0011111111111111111
advisory,rfly_0225f3d7f0981e37977e,SIL,Motor,fault_detection,True,1,0,False,0.02861111111111111,0.0011111111111111111
advisory,rfly_0185b66c25515c163184,SIL,Motor,fault_detection,True,1,0,False,0.02861111111111111,0.0011111111111111111
advisory,rfly_048bf76ac1c812204757,SIL,Motor,fault_detection,True,1,0,False,0.02388888888888889,0.001388888888888889
advisory,rfly_03ac07bf2c019991f5fa,SIL,Motor,fault_detection,True,1,0,False,0.02388888888888889,0.0011111111111111111
advisory,rfly_039f654ee1ee6864ee89,SIL,Motor,fault_detection,True,1,0,False,0.022222222222222223,0.001388888888888889
advisory,rfly_0168ff77e0a0afbd686d,SIL,Motor,fault_detection,True,1,0,False,0.03944444444444444,0.0011111111111111111
advisory,rfly_0330b035e73aff99a981,SIL,Motor,fault_detection,True,1,0,False,0.03972222222222222,0.001388888888888889
advisory,rfly_0455fd3ef1aef83ad483,SIL,Motor,fault_detection,True,1,0,False,0.03972222222222222,0.0011111111111111111
advisory,rfly_03f62275383c0c245179,SIL,Motor,fault_detection,True,1,0,False,0.034722222222222224,0.0011111111111111111
advisory,rfly_03f227c3247f0e7be314,SIL,Motor,fault_detection,True,1,0,False,0.035,0.001388888888888889
advisory,rfly_03312a131beda112e09d,SIL,Motor,fault_detection,True,1,0,False,0.035,0.0011111111111111111
advisory,rfly_cecf97e552f8cc56bb92,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_43b35c9f5bf5e89e9a0f,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_921925b5cac7eeabb2c1,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_6e7f09437138229b8994,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_c44fd57a11eba4e084ab,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_547aa35370cbfb6a9674,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_c51843f83e349c19d992,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_e4d62d0766651e7e3501,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_2bbea0a3e1dccc53c8ca,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_2686c769db1a3a508b00,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_4ce92ed17a36fc40f5b8,SIL,NoFault,normal_reference,,0,0,False,0.026111111111111113,0.026111111111111113
advisory,rfly_2d322ae73e35b4ac8bac,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
advisory,rfly_b731352cee363cbb6433,SIL,NoFault,normal_reference,,0,0,False,0.025277777777777777,0.025277777777777777
advisory,rfly_6a436c50433209141b60,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_59980646c1f66e1e7eaf,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_f427b4c2a60bf4397ce9,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_2d25ace5f2fd5470bf89,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_1adaffbc6d2408e50dd3,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_ea8b961702fd7022df4b,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_3cf5a2e98c6bff763bd0,SIL,NoFault,normal_reference,,0,0,False,0.025833333333333333,0.025833333333333333
advisory,rfly_3e4392bdb825edc776b9,SIL,NoFault,normal_reference,,0,0,False,0.025833333333333333,0.025833333333333333
advisory,rfly_2020f570fe5a37febfed,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_3a2a51b6d9fb51c39cc3,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_bcebe13be20c3774b2e3,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_e720c0592ea0afb8bb5a,SIL,NoFault,normal_reference,,0,0,False,0.025277777777777777,0.025277777777777777
advisory,rfly_65b52dba5f2862a6da26,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_7c04396c31382d692413,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_eb9a4f302e16189c5fe4,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_00f74d1361447795f0eb,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_a8dcecb7b46828bac74f,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_d4f567e45ddbe171e419,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_5432f1c06124c048b539,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_b1afba19f3e0a96c05bb,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_291f25af791d05a2d453,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_a45a32dcd72cfa3a408e,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_dfaa63496adef3c2f401,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_ef2f1fe8d01f5ba9676e,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_a6451b86b5af71605bc8,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_a5c1bbbaa4d6d5105a90,SIL,NoFault,normal_reference,,0,0,False,0.025555555555555557,0.025555555555555557
advisory,rfly_edb54a185b46de7e2d66,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_c70de3968daaa7ce312a,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_c6075d889c73a8fd133b,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_a35b774c66be9458f1f2,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_4b0eaa0256fc2d6f2749,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_27caab29a86670c82cb4,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_1dde48b011a8909c432b,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_9c05de2a2b5f4d56f424,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_5eb3d06cbdb31dbd90bc,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_51e9ba04f68089e65097,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_d63ae31b604d18174034,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_8cf491a109ed55b49750,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_b1ded5f2630afd8f73de,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_78b98e846fe159f1f8c8,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_03cee66a1e78673dad69,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_6474274edee8535d3e72,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_de9a5ee00ece70d72de3,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_9775a21fbf9cc9dcb22f,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_ea773cd86cefbb0c1edc,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_7e7b1470ba9227c9311f,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_6321fde20f7b4435624a,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_85afdb41ff1748887a98,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_1b0f995d6746b7effc14,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_9f294202b215d423de38,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_109b90c8734d1a23dae8,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_7ae2e14bd90d3000707c,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_0b175bf33cba577e1352,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_b7b920e95724ee731447,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_28a0bbf2c56e37a3e1a9,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_dc363d6bb22792fd3692,SIL,NoFault,normal_reference,,1,1,False,0.016944444444444446,0.016944444444444446
advisory,rfly_b9ea915e9f4759e41c7e,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_88b7b7f221817b65619c,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_60d8c751fc7375e401a6,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_a54f130d793258b8ef85,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_569e4cf04c1d874d07ff,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_1f76ca145c8175b85e06,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_66fe1cd24dd070355250,SIL,NoFault,normal_reference,,0,0,False,0.016944444444444446,0.016944444444444446
advisory,rfly_5dc45874748a9503a9b6,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_687486229a4f7362f180,SIL,NoFault,normal_reference,,0,0,False,0.016666666666666666,0.016666666666666666
advisory,rfly_d490179b4d7fb967f859,SIL,NoFault,normal_reference,,0,0,True,0.019444444444444445,0.019444444444444445
advisory,rfly_2895725fd026042b5fc5,SIL,NoFault,normal_reference,,0,0,True,0.01972222222222222,0.01972222222222222
advisory,rfly_e4c3545ccbb15a84f8a5,SIL,NoFault,normal_reference,,0,0,True,0.01638888888888889,0.01638888888888889
advisory,rfly_ce7092d511a80ac599ea,SIL,NoFault,normal_reference,,0,0,True,0.01638888888888889,0.01638888888888889
advisory,rfly_d3e5a3cb1c9aa20bc380,SIL,NoFault,normal_reference,,0,0,True,0.016666666666666666,0.016666666666666666
advisory,rfly_f67c15f68dac27b74505,SIL,NoFault,normal_reference,,0,0,True,0.016666666666666666,0.016666666666666666
advisory,rfly_0461f96e997f9ed4600a,SIL,NoFault,normal_reference,,0,0,True,0.016944444444444446,0.016944444444444446
advisory,rfly_eb7561ca061c8f8fcecc,SIL,NoFault,normal_reference,,0,0,True,0.017222222222222222,0.017222222222222222
advisory,rfly_28ad57933de698671f87,SIL,NoFault,normal_reference,,0,0,True,0.0175,0.0175
advisory,rfly_36a60b91c3769f557c5d,SIL,NoFault,normal_reference,,0,0,True,0.017777777777777778,0.017777777777777778
advisory,rfly_358924ebb3e2e4ba99ee,SIL,NoFault,normal_reference,,0,0,True,0.01638888888888889,0.01638888888888889
advisory,rfly_a218edcbb9cb859292ef,SIL,NoFault,normal_reference,,0,0,True,0.018055555555555554,0.018055555555555554
advisory,rfly_c28a474dc0bf11054fad,SIL,NoFault,normal_reference,,0,0,True,0.018333333333333333,0.018333333333333333
advisory,rfly_f36364c9b47dfbcc328b,SIL,NoFault,normal_reference,,0,0,True,0.01861111111111111,0.01861111111111111
advisory,rfly_4c2dbbaea75979fdca09,SIL,NoFault,normal_reference,,0,0,True,0.019166666666666665,0.019166666666666665
advisory,rfly_077914ffde89edf1a7b7,SIL,NoFault,normal_reference,,0,0,True,0.019444444444444445,0.019444444444444445
advisory,rfly_44579bb0795916dc3cae,SIL,NoFault,normal_reference,,0,0,True,0.01972222222222222,0.01972222222222222
advisory,rfly_73d035160fdcc782ab16,SIL,NoFault,normal_reference,,0,0,True,0.02,0.02
advisory,rfly_d29e7b9366c94a7c15d6,SIL,NoFault,normal_reference,,1,1,True,0.020277777777777777,0.020277777777777777
advisory,rfly_1996a41e83df6a6ba617,SIL,NoFault,normal_reference,,0,0,True,0.020555555555555556,0.020555555555555556
advisory,rfly_b8d4bbca502fb8f3fb8e,SIL,NoFault,normal_reference,,0,0,True,0.021111111111111112,0.021111111111111112
advisory,rfly_189e86c2dac4d1be5c73,SIL,NoFault,normal_reference,,0,0,True,0.016944444444444446,0.016944444444444446
advisory,rfly_5512d84267a52b08997d,SIL,NoFault,normal_reference,,0,0,True,0.021388888888888888,0.021388888888888888
