platform_metadata,fault_id,fault_parameter,fault_severity,planned_fault_start_s,planned_fault_end_s,case_id,canonical_case_id,source_archive,dataset_version,domain,representation,platform,flight_status,fault_family,fault_subtype,system_fault,environment_condition,evaluation_role,fault_start_s,fault_end_s,duration_s,truth_source,ulog_sha256,testinfo_sha256,duplicate_group,quality_status,split_group_id,split,cv_fold,object_name,parsed_path,ulog_bytes
unknown,[123451.],[1.  0.6 0.4 0.5 0.6],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_60_1101000059,rfly_24dbf86dbaad29f75ded,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,24dbf86dbaad29f75dedb2e2e557c8c4a052efe1a6ede4795d1d1c5759f82424,61eb3c471c89dbbdec017e45ffc32627d31fc140aec3e6f18ba4d75a75d82138,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_60_1101000059/Log/18_09_34.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0025.parquet,10642744
unknown,[123451.],[1.  0.6 0.4 0.6 0.4],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_61_1101000060,rfly_28ce97bc42e43e881aa4,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,28ce97bc42e43e881aa4abc6edd011a7f8a36b54a537f32b76643ac5a4da0f68,7acab680270e56b00667807131288654edda52d7812b075de6068231fbbf3b58,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_61_1101000060/Log/18_12_43.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0025.parquet,10466688
unknown,[123451.],[1.  0.6 0.4 0.6 0.5],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_62_1101000061,rfly_34eef98e8e2caa1b5ab3,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,34eef98e8e2caa1b5ab348c7c37ff86b530781809a301170d97f51190a117cff,2e9beed7fc818898a322a3f844a208fc8704064767381eb787763d0f82386334,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_62_1101000061/Log/18_15_52.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0025.parquet,10654650
unknown,[123451.],[1.  0.6 0.4 0.6 0.6],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_63_1101000062,rfly_70841c7cbf0f57919f7e,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,70841c7cbf0f57919f7ec56fbfa215d29af896b9d2969f8a71bcb5674e0f0b2f,c03032998399e4b6ee30ba8fd2c9923724a9b2d2f7bb43ebf3cb8687fa2effe3,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_63_1101000062/Log/18_19_01.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0025.parquet,10627382
unknown,[123451.],[1.  0.6 0.5 0.4 0.4],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_64_1101000063,rfly_e3738c3e58f106142709,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,e3738c3e58f1061427090649112f00f620c829d31372a1beb5313ddb11601827,36df4ea761bdd30875e19ecb41d8efee0a2494c7214989798a02bda9782a759e,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_64_1101000063/Log/18_22_10.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0025.parquet,10640365
unknown,[123451.],[1.  0.6 0.5 0.4 0.5],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_65_1101000064,rfly_2df9acf17519c8db4da1,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,2df9acf17519c8db4da1d5385de949236205be4dd5ed72ce6abca5288d66aad9,f2f8b09a7e9219165d0e0b046ce8a0cb53680d60b362df2cf5746a9871d8fd20,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_65_1101000064/Log/18_25_19.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0025.parquet,10623271
unknown,[123451.],[1.  0.6 0.5 0.4 0.6],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_66_1101000065,rfly_9346faf9575cc7dfceb6,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,9346faf9575cc7dfceb62fbef6471717f81ee1894d6766ca41e520817f4068a0,647e6bc975febc112314163e3a93992378489c4d875756dbc983ae9bd5219be8,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_66_1101000065/Log/18_28_28.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0025.parquet,10673001
unknown,[123451.],[1.  0.6 0.5 0.5 0.4],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_67_1101000066,rfly_1dcd79865411955725a4,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,1dcd79865411955725a4d53b21d8220ea7dba507ad34083d15c95b6d3bc002ea,8b2df1d1c278acaa46c46a4a763b5dbaf19480b37241cd0ffdaa9928884c3c22,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_67_1101000066/Log/18_31_37.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10685366
unknown,[123451.],[1.  0.6 0.5 0.5 0.5],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_68_1101000067,rfly_d0c85f414e30dbb4f043,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,d0c85f414e30dbb4f043da577486b2e68a4dc34ac52ddd63046cfd09e4aa0a7c,09082548f8c5eb8c2b7af78be4897714b2f814dcebcad6796514719814e4bf8f,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_68_1101000067/Log/18_34_46.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10641696
unknown,[123451.],[1.  0.6 0.5 0.5 0.6],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_69_1101000068,rfly_a7db6b99d1cbac027a74,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,a7db6b99d1cbac027a7406c5b540aa0abcc158122c0a9c8bdcafe882eb659f56,37f237e52caa9ffc6c5ddcb3a321ce6f62560341039e035fc96f988c4b424167,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_69_1101000068/Log/18_37_55.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10493022
unknown,[123451.],[1.  0.4 0.4 0.5 0.6],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_6_1101000005,rfly_2330d06e6d92fc360d8d,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,149.0,test_info,2330d06e6d92fc360d8df4e1881a859475890590398a8d7d5c58569761cfbd62,36e72a1538bfc5e77a0660fba55e71a1494e675a3be80033c1a59492389c25ed,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_6_1101000005/Log/15_20_31.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10291315
unknown,[123451.],[1.  0.6 0.5 0.6 0.4],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_70_1101000069,rfly_d015c5c1c8089958f821,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,d015c5c1c8089958f821832c001155ed06dcb9797d9c2e7d79911e416c940a66,fffd7f1290bf1402d705069300a22f920c2004031f6e2072cbbdac5466657736,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_70_1101000069/Log/18_41_05.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10579683
unknown,[123451.],[1.  0.6 0.5 0.6 0.5],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_71_1101000070,rfly_17a5bb0b659636bcaca0,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,17a5bb0b659636bcaca0ee9f003448cdffe10c39ea0b1b797681efda30571bfa,feceaf9e7d01f904d2063c229ba9370f066bfa46202a961ab62441d3c43c2b05,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_71_1101000070/Log/18_44_14.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10591044
unknown,[123451.],[1.  0.6 0.5 0.6 0.6],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_72_1101000071,rfly_7e1f5376fe737cec87b8,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,7e1f5376fe737cec87b8a2a821395281ffabe36ebcc87f114553a1816ef4afc9,ec83906141bd76af3a0573d5e7c9d11ef0a5f0e45d2f4d8b01a0484404a89036,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_72_1101000071/Log/18_47_24.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10456278
unknown,[123451.],[1.  0.6 0.6 0.4 0.4],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_73_1101000072,rfly_cc42d1736828925598e4,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,cc42d1736828925598e4d7546b43a7459b955d46b107986547cee4a517a971c4,f37b550b15a83fb4d026f88c2cc91a9c6a9ac58f8053d3a3c89c5e84295bf414,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_73_1101000072/Log/18_50_33.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10640446
unknown,[123451.],[1.  0.6 0.6 0.4 0.5],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_74_1101000073,rfly_f516eaae55a6be3d1e34,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,f516eaae55a6be3d1e343a586e004648bf164917ca900d5ebbafd6e112619d30,65aa3304ffb25d8841bf11013641d40ab01a027dd1ca6b99286c44b4eaff1bcd,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_74_1101000073/Log/18_53_42.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10646359
unknown,[123451.],[1.  0.6 0.6 0.4 0.6],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_75_1101000074,rfly_55e8488e30a208cd7710,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,55e8488e30a208cd7710630ab9a84261569b2011ec6859a023d8a7f83ff5bc6b,6324017c779225d6ea84e05f1b3a614f3de069cbf997c099102f736590e10d1b,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_75_1101000074/Log/18_56_52.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10694529
unknown,[123451.],[1.  0.6 0.6 0.5 0.4],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_76_1101000075,rfly_90763c978dc0cb908107,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,90763c978dc0cb908107eb52f67f14ff9aaf72467a1f9fadf4e71e30f1820909,d1dbe1aaafae1c738b17ae8670fd0176c1571faf54bffe8e40c84030fac5273e,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_76_1101000075/Log/19_00_01.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10675827
unknown,[123451.],[1.  0.6 0.6 0.5 0.5],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_77_1101000076,rfly_8b0c27f3747b9dee3708,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,8b0c27f3747b9dee3708b27fafe3f758ccef6152da470232e9016323a3a0f896,bcecd98e1ee720b83392f2a187293df26e3378d7a96b3d9cf6b65a8bb690df94,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_77_1101000076/Log/19_03_11.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10509549
unknown,[123451.],[1.  0.6 0.6 0.5 0.6],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_78_1101000077,rfly_295c34794444ea825058,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,295c34794444ea82505849eaae7464667b6f8d910b712de01ae9a89395806692,4a478e611a24d52a4ec6180e8a02c8299516176bffe428295142b1c1865d5fa3,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_78_1101000077/Log/19_06_20.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10674006
unknown,[123451.],[1.  0.6 0.6 0.6 0.4],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_79_1101000078,rfly_ad42eca36d35e5fcdc0a,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,ad42eca36d35e5fcdc0a5f196a0a7b6c94dbf9c153facc4ca3afff366378b023,a900898f3190a5298ceaba30262477109bf9dc0a64863dc6d07171a4a2286395,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_79_1101000078/Log/19_09_30.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10711018
unknown,[123451.],[1.  0.4 0.4 0.6 0.4],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_7_1101000006,rfly_c78b4ed45e116889dc5c,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,149.0,test_info,c78b4ed45e116889dc5c9d88e56f4c186fe98bbacfbbfb730d1ffb65a46d963f,610a92c0936565b0b7049d1d4f1055680add79f3df30941040b27539b5e21189,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_7_1101000006/Log/15_23_37.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10302593
unknown,[123451.],[1.  0.6 0.6 0.6 0.5],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_80_1101000079,rfly_4bc716463eadc9ebdc6e,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,4bc716463eadc9ebdc6e3c67e2b0cad4867156ca72a5700a6842d01fff02c856,718a90b600d68118014d4ab50852a3a9e61e79d56ed5b7b3f42e4a8ace43acdb,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_80_1101000079/Log/19_12_39.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0026.parquet,10658617
unknown,[123451.],[1.  0.6 0.6 0.6 0.6],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_81_1101000080,rfly_a76e6764a073796f7d38,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,151.0,test_info,a76e6764a073796f7d38f7a006b26b7d2d434abb271c4e965dd8bb043bc73d86,5b1e0af2edc64b90286d9b4b898651098697e934dd73d43eb84904d252dff016,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_81_1101000080/Log/19_15_49.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0027.parquet,10591906
unknown,[123451.],[1.  0.4 0.4 0.6 0.5],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_8_1101000007,rfly_f2f8d314a5b3cf94e7d2,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,149.0,test_info,f2f8d314a5b3cf94e7d20c29bac7fd73439c695ddedc7f414cbf7a59434901c3,e4ec71ff8b306ecb186edde82a5941cf47c58f89fd5c6c1ec47545d68ca4442c,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_8_1101000007/Log/15_26_44.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0027.parquet,10364504
unknown,[123451.],[1.  0.4 0.4 0.6 0.6],unknown,56.0,116.0,SIL_Prop/waypoint-prop/TestCase_9_1101000008,rfly_96977ada44b0834a19a3,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Propeller,Propeller,True,None,fault_detection,56.0,116.0,150.0,test_info,96977ada44b0834a19a3c4a768faff68580873ab784ec3663d0d578474847eba,84abb88d03381babf7cc80fc6f2cd4ec4226ae3b5500b9e1cb355ffd44bb2586,,provisional_testinfo_truth,simulation_scenario:SIL_Prop/waypoint-prop,development,2,SIL_Prop/waypoint-prop/TestCase_9_1101000008/Log/15_29_51.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL_Prop/batch_0027.parquet,10365067
unknown,[123456.],[4.  1.  1.  0.9],unknown,26.0,71.0,SIL-Sensors/acce-GPS/TestCase_100_1406000099,rfly_6289a66bb4607a5f6d70,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Sensor,Accelerometer,True,None,fault_detection,26.0,71.0,100.0,test_info,6289a66bb4607a5f6d7071c97e28b16083bda2ad98ff34d6a30dbdd310f19318,e9447e39991494f1d87c61dee482c56ce7d137f207504d2ccd18a14e4c033a34,,provisional_testinfo_truth,simulation_scenario:SIL-Sensors/acce-GPS,locked_test,4,SIL-Sensors/acce-GPS/TestCase_100_1406000099/Log/19_55_42.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL-Sensors/batch_0000.parquet,7003820
unknown,[123456.],[4. 1. 1. 1.],unknown,26.0,71.0,SIL-Sensors/acce-GPS/TestCase_101_1406000100,rfly_2f40c046600b827ec74d,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Sensor,Accelerometer,True,None,fault_detection,26.0,71.0,99.0,test_info,2f40c046600b827ec74dfc587dce885093a74f51fa37834754d59cf5c5890de9,093c6d34d167a711fb07f1361013ef5bd6bdc984a43ec7288d0a94dffb94c993,,provisional_testinfo_truth,simulation_scenario:SIL-Sensors/acce-GPS,locked_test,4,SIL-Sensors/acce-GPS/TestCase_101_1406000100/Log/19_58_00.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL-Sensors/batch_0000.parquet,6999808
unknown,[123456.],[4.  0.9 0.9 0.9],unknown,26.0,71.0,SIL-Sensors/acce-GPS/TestCase_102_1406000101,rfly_1f48c5e121c720d8f416,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Sensor,Accelerometer,True,None,fault_detection,26.0,71.0,100.0,test_info,1f48c5e121c720d8f416e7bc2300032c3adba5fabfe5670641d398e60d17af7d,b12ad84a62bb43254af92e9969150606d7a1ac5e07ad522e8ac8bd39bf935a0a,,provisional_testinfo_truth,simulation_scenario:SIL-Sensors/acce-GPS,locked_test,4,SIL-Sensors/acce-GPS/TestCase_102_1406000101/Log/20_00_19.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL-Sensors/batch_0000.parquet,6987767
unknown,[123456.],[4.  0.9 1.  1. ],unknown,26.0,71.0,SIL-Sensors/acce-GPS/TestCase_103_1406000102,rfly_367106eaa940e5a5b5e2,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Sensor,Accelerometer,True,None,fault_detection,26.0,71.0,99.0,test_info,367106eaa940e5a5b5e2ec91d9a4bf6381f896ca9fd819848f66083eaa32e3f4,4b0846a82067e648dec5188e78d82b01b5d75b1a120232ac136aba5bb273ec0f,,provisional_testinfo_truth,simulation_scenario:SIL-Sensors/acce-GPS,locked_test,4,SIL-Sensors/acce-GPS/TestCase_103_1406000102/Log/20_02_37.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL-Sensors/batch_0000.parquet,6977494
unknown,[123456.],[4.  1.  0.9 1. ],unknown,26.0,71.0,SIL-Sensors/acce-GPS/TestCase_104_1406000103,rfly_81b66fa04a6ac665d24b,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Sensor,Accelerometer,True,None,fault_detection,26.0,71.0,100.0,test_info,81b66fa04a6ac665d24b627ba1419ea449c2f14d24135ce3184720ea888ce54e,e50724727ce8f64be3a546a1fd7d96a32a83830ac7e7fa59ea5f78da8cec0392,,provisional_testinfo_truth,simulation_scenario:SIL-Sensors/acce-GPS,locked_test,4,SIL-Sensors/acce-GPS/TestCase_104_1406000103/Log/20_04_55.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL-Sensors/batch_0000.parquet,6995751
unknown,[123456.],[4.  1.  1.  0.9],unknown,26.0,71.0,SIL-Sensors/acce-GPS/TestCase_105_1406000104,rfly_10ae771013ac6a3aa964,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Sensor,Accelerometer,True,None,fault_detection,26.0,71.0,99.0,test_info,10ae771013ac6a3aa96435ff736cade8a0ef1cf75a0f52d226eed5e56a3f93ae,aafdc6bc84b9aa7c96aaa7b2e01c9e499806be8c4954f863f65abddc263a08a7,,provisional_testinfo_truth,simulation_scenario:SIL-Sensors/acce-GPS,locked_test,4,SIL-Sensors/acce-GPS/TestCase_105_1406000104/Log/20_07_13.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL-Sensors/batch_0000.parquet,6994155
unknown,[123456.],[4. 1. 1. 1.],unknown,26.0,71.0,SIL-Sensors/acce-GPS/TestCase_106_1406000105,rfly_8b725eaa6b4d4488ab46,xianglile/rflymad-sil,kaggle_snapshot_2026-07-20,SIL,ULog+TestInfo,unknown,fault,Sensor,Accelerometer,True,None,fault_detection,26.0,71.0,100.0,test_info,8b725eaa6b4d4488ab4678283dd94c53498c7f924cfbb332c22d57c199d8abd8,00b602193d4f770f673cdb70748959cb97fc27b738c0f1155a2cdb62afb1ef27,,provisional_testinfo_truth,simulation_scenario:SIL-Sensors/acce-GPS,locked_test,4,SIL-Sensors/acce-GPS/TestCase_106_1406000105/Log/20_09_32.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/SIL-Sensors/batch_0000.parquet,7002147
