case_id,domain,fault_family,fault_subtype,evaluation_role,detected,alarm_events
SIL-Wind/SIL-Wind/velocity-wind/TestCase_97_1214000096,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/velocity-wind/TestCase_98_1214000097,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/velocity-wind/TestCase_99_1214000098,SIL,Environment,Wind,environment_robustness,False,1
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_151_1115000150,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_152_1115000151,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_153_1115000152,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_154_1115000153,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_155_1115000154,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_156_1115000155,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_157_1115000156,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_158_1115000157,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_159_1115000158,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_160_1115000159,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_161_1115000160,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_162_1115000161,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_163_1115000162,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_233_1116000232,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_234_1116000233,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_235_1116000234,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_236_1116000235,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_237_1116000236,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_238_1116000237,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_239_1116000238,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_240_1116000239,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_241_1116000240,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_242_1116000241,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_243_1116000242,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_28_1114000027,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_29_1114000028,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_309_1117000308,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_30_1114000029,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_310_1117000309,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_311_1117000310,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_312_1117000311,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_313_1117000312,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_314_1117000313,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_315_1117000314,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_316_1117000315,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_317_1117000316,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_31_1114000030,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_32_1114000031,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_33_1114000032,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_34_1114000033,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_35_1114000034,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_36_1114000035,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_37_1114000036,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_381_1118000380,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_382_1118000381,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_383_1118000382,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_384_1118000383,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_385_1118000384,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_386_1118000385,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_387_1118000386,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_388_1118000387,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_389_1118000388,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_38_1114000037,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_39_1114000038,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_40_1114000039,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_41_1114000040,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_42_1114000041,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_43_1114000042,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_44_1114000043,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_45_1114000044,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_46_1114000045,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_47_1114000046,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_48_1114000047,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_49_1114000048,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_50_1114000049,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_51_1114000050,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_52_1114000051,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_53_1114000052,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/waypoint-wind/TestCase_54_1114000053,SIL,Environment,Wind,environment_robustness,False,1
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_10_1300000009,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_11_1300000010,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_12_1300000011,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_13_1300000012,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_14_1300000013,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_15_1300000014,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_16_1300000015,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_17_1300000016,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_18_1300000017,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_19_1300000018,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_1_1300000000,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_20_1300000019,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_21_1300000020,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_22_1300000021,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_23_1300000022,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_24_1300000023,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_25_1300000024,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_26_1300000025,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_27_1300000026,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_28_1300000027,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_29_1300000028,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_2_1300000001,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_30_1300000029,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_31_1300000030,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_32_1300000031,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_33_1300000032,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_34_1300000033,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_35_1300000034,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_36_1300000035,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_37_1300000036,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_38_1300000037,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_39_1300000038,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_3_1300000002,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_40_1300000039,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_41_1300000040,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_42_1300000041,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_43_1300000042,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_44_1300000043,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_45_1300000044,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_46_1300000045,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_47_1300000046,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_48_1300000047,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_49_1300000048,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_4_1300000003,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_50_1300000049,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_51_1300000050,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_52_1300000051,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_53_1300000052,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_54_1300000053,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_55_1300000054,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_56_1300000055,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_57_1300000056,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_58_1300000057,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_59_1300000058,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_5_1300000004,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_60_1300000059,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_61_1300000060,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_62_1300000061,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_63_1300000062,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_64_1300000063,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_65_1300000064,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_66_1300000065,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_67_1300000066,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_68_1300000067,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_69_1300000068,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_6_1300000005,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_70_1300000069,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_71_1300000070,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_72_1300000071,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_73_1300000072,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_74_1300000073,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_75_1300000074,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_76_1300000075,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_77_1300000076,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_78_1300000077,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_79_1300000078,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_7_1300000006,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_80_1300000079,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_81_1300000080,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_8_1300000007,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-1/TestCase_9_1300000008,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_100_1300000099,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_101_1300000100,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_102_1300000101,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_103_1300000102,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_104_1300000103,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_105_1300000104,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_106_1300000105,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_107_1300000106,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_108_1300000107,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_109_1300000108,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_110_1300000109,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_111_1300000110,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_112_1300000111,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_113_1300000112,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_114_1300000113,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_115_1300000114,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_116_1300000115,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_117_1300000116,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_118_1300000117,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_119_1300000118,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_120_1300000119,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_121_1300000120,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_122_1300000121,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_123_1300000122,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_124_1300000123,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_125_1300000124,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_126_1300000125,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_127_1300000126,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_128_1300000127,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_129_1300000128,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_130_1300000129,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_131_1300000130,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_132_1300000131,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_133_1300000132,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_134_1300000133,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_135_1300000134,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_136_1300000135,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_137_1300000136,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_138_1300000137,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_139_1300000138,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_140_1300000139,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_141_1300000140,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_142_1300000141,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_143_1300000142,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_144_1300000143,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_145_1300000144,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_146_1300000145,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_147_1300000146,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_148_1300000147,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_149_1300000148,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_150_1300000149,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_151_1300000150,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_152_1300000151,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_153_1300000152,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_154_1300000153,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_155_1300000154,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_156_1300000155,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_157_1300000156,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_158_1300000157,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_159_1300000158,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_160_1300000159,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_161_1300000160,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_162_1300000161,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_82_1300000081,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_83_1300000082,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_84_1300000083,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_85_1300000084,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_86_1300000085,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_87_1300000086,SIL,Motor,Motor_1,fault_detection,False,0
SIL_Motor_1/SIL_Motor_1/circling-motor-2/TestCase_88_1300000087,SIL,Motor,Motor_1,fault_detection,False,0
